world,node,child,value_1
hard_two_big_rooms_0,N10916,N80123,0.5
hard_two_big_rooms_0,N39337,N76383,0.5
hard_two_big_rooms_0,N39337,N58508,0.5
hard_two_big_rooms_0,N10509,N56348,0.5
hard_two_big_rooms_0,N10509,N51864,0.5
hard_two_big_rooms_0,N78782,N68255,0.5
hard_two_big_rooms_0,N78782,N10390,0.5
hard_two_big_rooms_0,N43916,N69569,0.5
hard_two_big_rooms_0,N43916,N82935,0.5
hard_two_big_rooms_0,N68217,N24885,0.3333
hard_two_big_rooms_0,N68217,N12779,0.3333
hard_two_big_rooms_0,N68217,N51580,0.3333
hard_two_big_rooms_0,N72081,N89356,0.5
hard_two_big_rooms_0,N72081,N58158,0.5
hard_two_big_rooms_0,N38285,N34595,0.5
hard_two_big_rooms_0,N38285,N74217,0.5
hard_two_big_rooms_0,N42267,N59714,0.3333
hard_two_big_rooms_0,N42267,N83093,0.3333
hard_two_big_rooms_0,N42267,N10316,0.3333
hard_two_big_rooms_0,N38012,N94038,0.3333
hard_two_big_rooms_0,N38012,N28508,0.3333
hard_two_big_rooms_0,N38012,N72363,0.3333
hard_two_big_rooms_0,N94362,N19068,0.5
hard_two_big_rooms_0,N94362,N49682,0.5
hard_two_big_rooms_0,N78214,N92541,0.5
hard_two_big_rooms_0,N78214,N28600,0.5
hard_two_big_rooms_0,N53162,N12959,0.5
hard_two_big_rooms_0,N53162,N52620,0.5
hard_two_big_rooms_0,N63114,N51055,0.3333
hard_two_big_rooms_0,N63114,N95252,0.3333
hard_two_big_rooms_0,N63114,N98053,0.3333
hard_two_big_rooms_0,N74696,N20289,0.5
hard_two_big_rooms_0,N74696,N71322,0.5
hard_two_big_rooms_0,N75868,N21755,0.5
hard_two_big_rooms_0,N75868,N16023,0.5
hard_two_big_rooms_0,N12024,N50101,0.5
hard_two_big_rooms_0,N12024,N72308,0.5
hard_two_big_rooms_0,N46950,N53557,0.3333
hard_two_big_rooms_0,N46950,N27455,0.3333
hard_two_big_rooms_0,N46950,N91624,0.3333
hard_two_big_rooms_0,N94634,N30480,0.3333
hard_two_big_rooms_0,N94634,N34408,0.3333
hard_two_big_rooms_0,N94634,N72058,0.3333
hard_two_big_rooms_0,N90128,N23405,0.5
hard_two_big_rooms_0,N90128,N47672,0.5
hard_two_big_rooms_0,N72826,N47739,0.5
hard_two_big_rooms_0,N72826,N63915,0.5
hard_two_big_rooms_0,N20601,N51170,0.3333
hard_two_big_rooms_0,N20601,N24997,0.3333
hard_two_big_rooms_0,N20601,N70875,0.3333
hard_two_big_rooms_0,N73914,N84580,0.3333
hard_two_big_rooms_0,N73914,N11775,0.3333
hard_two_big_rooms_0,N73914,N62885,0.3333
hard_two_big_rooms_0,N30612,N15095,0.5
hard_two_big_rooms_0,N30612,N90579,0.5
hard_two_big_rooms_0,N79634,N57048,0.3333
hard_two_big_rooms_0,N79634,N52499,0.3333
hard_two_big_rooms_0,N79634,N75410,0.3333
hard_two_big_rooms_0,N69971,N69304,0.3333
hard_two_big_rooms_0,N69971,N79527,0.3333
hard_two_big_rooms_0,N69971,N66288,0.3333
hard_two_big_rooms_0,N12752,N78973,0.5
hard_two_big_rooms_0,N12752,N66276,0.5
hard_two_big_rooms_0,N47648,N32524,0.3333
hard_two_big_rooms_0,N47648,N96513,0.3333
hard_two_big_rooms_0,N47648,N51383,0.3333
hard_two_big_rooms_0,N37090,N21117,0.3333
hard_two_big_rooms_0,N37090,N43602,0.3333
hard_two_big_rooms_0,N37090,N19811,0.3333
hard_two_big_rooms_0,N94903,N17628,0.5
hard_two_big_rooms_0,N94903,N63764,0.5
hard_two_big_rooms_0,N43688,N34838,0.5
hard_two_big_rooms_0,N43688,N95961,0.5
hard_two_big_rooms_0,N97531,N14153,0.5
hard_two_big_rooms_0,N97531,N42036,0.5
hard_two_big_rooms_0,N41577,N93698,0.5
hard_two_big_rooms_0,N41577,N22123,0.5
hard_two_big_rooms_0,N47779,N94370,0.3333
hard_two_big_rooms_0,N47779,N80842,0.3333
hard_two_big_rooms_0,N47779,N78409,0.3333
hard_two_big_rooms_0,N21742,N99765,0.3333
hard_two_big_rooms_0,N21742,N83009,0.3333
hard_two_big_rooms_0,N21742,N21930,0.3333
hard_two_big_rooms_0,N64348,N51975,0.3333
hard_two_big_rooms_0,N64348,N88504,0.3333
hard_two_big_rooms_0,N64348,N72614,0.3333
hard_two_big_rooms_0,N63802,N75903,0.5
hard_two_big_rooms_0,N63802,N71678,0.5
hard_two_big_rooms_0,N14591,N59537,0.5
hard_two_big_rooms_0,N14591,N45555,0.5
hard_two_big_rooms_0,N48947,N41476,0.5
hard_two_big_rooms_0,N48947,N75237,0.5
hard_two_big_rooms_0,N19568,N11153,0.5
hard_two_big_rooms_0,N19568,N77510,0.5
hard_two_big_rooms_0,N19893,N18019,0.5
hard_two_big_rooms_0,N19893,N44358,0.5
hard_two_big_rooms_0,N65396,N57041,0.3333
hard_two_big_rooms_0,N65396,N33105,0.3333
hard_two_big_rooms_0,N65396,N99732,0.3333
hard_two_big_rooms_0,N39852,N76439,0.3333
hard_two_big_rooms_0,N39852,N37941,0.3333
hard_two_big_rooms_0,N39852,N82842,0.3333
hard_two_big_rooms_0,N60240,N77056,0.3333
hard_two_big_rooms_0,N60240,N74568,0.3333
hard_two_big_rooms_0,N60240,N29608,0.3333
hard_two_big_rooms_0,N46676,N99013,0.5
hard_two_big_rooms_0,N46676,N94171,0.5
hard_two_big_rooms_0,N45270,N70528,0.5
hard_two_big_rooms_0,N45270,N80784,0.5
hard_two_big_rooms_0,N41772,N67515,0.3333
hard_two_big_rooms_0,N41772,N93914,0.3333
hard_two_big_rooms_0,N41772,N79668,0.3333
hard_two_big_rooms_0,N48832,N90586,0.3333
hard_two_big_rooms_0,N48832,N48806,0.3333
hard_two_big_rooms_0,N48832,N32309,0.3333
hard_two_big_rooms_0,N76371,N61171,0.5
hard_two_big_rooms_0,N76371,N54761,0.5
hard_two_big_rooms_0,N84272,N81189,0.3333
hard_two_big_rooms_0,N84272,N93618,0.3333
hard_two_big_rooms_0,N84272,N10731,0.3333
hard_two_big_rooms_0,N71282,N11311,0.3333
hard_two_big_rooms_0,N71282,N91454,0.3333
hard_two_big_rooms_0,N71282,N41086,0.3333
hard_two_big_rooms_0,N72963,N17766,0.5
hard_two_big_rooms_0,N72963,N95599,0.5
hard_two_big_rooms_0,N59064,N58566,0.3333
hard_two_big_rooms_0,N59064,N77715,0.3333
hard_two_big_rooms_0,N59064,N62948,0.3333
hard_two_big_rooms_0,N64072,N65820,0.3333
hard_two_big_rooms_0,N64072,N23353,0.3333
hard_two_big_rooms_0,N64072,N86628,0.3333
hard_two_big_rooms_0,N38762,N52910,0.5
hard_two_big_rooms_0,N38762,N17425,0.5
hard_two_big_rooms_0,N10720,N52639,0.5
hard_two_big_rooms_0,N10720,N69028,0.5
hard_two_big_rooms_0,N79500,N85229,0.5
hard_two_big_rooms_0,N79500,N72618,0.5
hard_two_big_rooms_0,N45649,N11856,0.5
hard_two_big_rooms_0,N45649,N31548,0.5
hard_two_big_rooms_0,N81759,N33172,0.5
hard_two_big_rooms_0,N81759,N32430,0.5
hard_two_big_rooms_0,N22544,N18098,0.3333
hard_two_big_rooms_0,N22544,N34027,0.3333
hard_two_big_rooms_0,N22544,N55305,0.3333
hard_two_big_rooms_0,N82366,N56681,0.5
hard_two_big_rooms_0,N82366,N67280,0.5
hard_two_big_rooms_0,N11942,N23785,0.5
hard_two_big_rooms_0,N11942,N26637,0.5
hard_two_big_rooms_0,N77408,N78107,0.3333
hard_two_big_rooms_0,N77408,N10656,0.3333
hard_two_big_rooms_0,N77408,N95622,0.3333
hard_two_big_rooms_0,N66190,N69089,0.3333
hard_two_big_rooms_0,N66190,N51074,0.3333
hard_two_big_rooms_0,N66190,N37522,0.3333
hard_two_big_rooms_0,N35655,N84540,0.5
hard_two_big_rooms_0,N35655,N51755,0.5
hard_two_big_rooms_0,N67085,N59581,0.5
hard_two_big_rooms_0,N67085,N88419,0.5
hard_two_big_rooms_0,N44364,N18053,0.5
hard_two_big_rooms_0,N44364,N89308,0.5
hard_two_big_rooms_0,N96858,N63688,0.3333
hard_two_big_rooms_0,N96858,N16782,0.3333
hard_two_big_rooms_0,N96858,N95698,0.3333
hard_two_big_rooms_0,N82217,N84137,0.5
hard_two_big_rooms_0,N82217,N92344,0.5
hard_two_big_rooms_0,N42882,N29347,0.5
hard_two_big_rooms_0,N42882,N37906,0.5
hard_two_big_rooms_0,N26072,N40023,0.5
hard_two_big_rooms_0,N26072,N19926,0.5
hard_two_big_rooms_0,N23636,N40815,0.5
hard_two_big_rooms_0,N23636,N24685,0.5
hard_two_big_rooms_0,N49530,N19809,0.5
hard_two_big_rooms_0,N49530,N58086,0.5
hard_two_big_rooms_0,N63394,N60637,0.5
hard_two_big_rooms_0,N63394,N48434,0.5
hard_two_big_rooms_0,N38665,N71579,0.5
hard_two_big_rooms_0,N38665,N67446,0.5
hard_two_big_rooms_0,N57559,N50823,0.3333
hard_two_big_rooms_0,N57559,N20488,0.3333
hard_two_big_rooms_0,N57559,N44240,0.3333
hard_two_big_rooms_0,N99091,N75554,0.5
hard_two_big_rooms_0,N99091,N75848,0.5
hard_two_big_rooms_0,N65551,N20130,0.5
hard_two_big_rooms_0,N65551,N24921,0.5
hard_two_big_rooms_0,N34917,N56320,0.3333
hard_two_big_rooms_0,N34917,N99274,0.3333
hard_two_big_rooms_0,N34917,N63419,0.3333
hard_two_big_rooms_0,N71241,N22739,0.3333
hard_two_big_rooms_0,N71241,N10571,0.3333
hard_two_big_rooms_0,N71241,N88652,0.3333
hard_two_big_rooms_0,N46750,N88180,0.5
hard_two_big_rooms_0,N46750,N20813,0.5
hard_two_big_rooms_0,N54078,N77053,0.5
hard_two_big_rooms_0,N54078,N87790,0.5
hard_two_big_rooms_0,N78250,N57403,0.5
hard_two_big_rooms_0,N78250,N91503,0.5
hard_two_big_rooms_0,N10498,N79647,0.3333
hard_two_big_rooms_0,N10498,N49141,0.3333
hard_two_big_rooms_0,N10498,N73432,0.3333
hard_two_big_rooms_0,N20311,N73999,0.5
hard_two_big_rooms_0,N20311,N88679,0.5
hard_two_big_rooms_0,N32874,N62022,0.5
hard_two_big_rooms_0,N32874,N38852,0.5
hard_two_big_rooms_0,N14816,N63544,0.5
hard_two_big_rooms_0,N14816,N99207,0.5
hard_two_big_rooms_0,N16576,N96654,0.3333
hard_two_big_rooms_0,N16576,N64655,0.3333
hard_two_big_rooms_0,N16576,N43659,0.3333
hard_two_big_rooms_0,N47621,N66460,0.3333
hard_two_big_rooms_0,N47621,N67466,0.3333
hard_two_big_rooms_0,N47621,N43105,0.3333
hard_two_big_rooms_0,N11646,N91182,0.5
hard_two_big_rooms_0,N11646,N51937,0.5
hard_two_big_rooms_0,N71868,N58166,0.3333
hard_two_big_rooms_0,N71868,N92975,0.3333
hard_two_big_rooms_0,N71868,N13393,0.3333
hard_two_big_rooms_0,N40543,N52168,0.3333
hard_two_big_rooms_0,N40543,N53591,0.3333
hard_two_big_rooms_0,N40543,N13076,0.3333
hard_two_big_rooms_0,N50226,N63064,0.5
hard_two_big_rooms_0,N50226,N30988,0.5
hard_two_big_rooms_0,N67148,N45374,0.3333
hard_two_big_rooms_0,N67148,N10763,0.3333
hard_two_big_rooms_0,N67148,N37825,0.3333
hard_two_big_rooms_0,N35788,N45096,0.3333
hard_two_big_rooms_0,N35788,N81615,0.3333
hard_two_big_rooms_0,N35788,N25756,0.3333
hard_two_big_rooms_0,N25215,N37051,0.5
hard_two_big_rooms_0,N25215,N61211,0.5
hard_two_big_rooms_0,N49269,N13390,0.5
hard_two_big_rooms_0,N49269,N35083,0.5
hard_two_big_rooms_0,N74064,N25551,0.5
hard_two_big_rooms_0,N74064,N39045,0.5
hard_two_big_rooms_0,N18551,N28446,0.5
hard_two_big_rooms_0,N18551,N84147,0.5
hard_two_big_rooms_0,N63841,N58087,0.3333
hard_two_big_rooms_0,N63841,N51047,0.3333
hard_two_big_rooms_0,N63841,N59893,0.3333
hard_two_big_rooms_0,N24111,N86656,0.3333
hard_two_big_rooms_0,N24111,N15510,0.3333
hard_two_big_rooms_0,N24111,N78272,0.3333
hard_two_big_rooms_0,N26727,N27373,0.3333
hard_two_big_rooms_0,N26727,N29821,0.3333
hard_two_big_rooms_0,N26727,N45240,0.3333
hard_two_big_rooms_0,N16089,N55647,0.5
hard_two_big_rooms_0,N16089,N64383,0.5
hard_two_big_rooms_0,N80519,N32759,0.5
hard_two_big_rooms_0,N80519,N40093,0.5
hard_two_big_rooms_0,N77023,N35301,0.5
hard_two_big_rooms_0,N77023,N55852,0.5
hard_two_big_rooms_0,N32281,N10523,0.5
hard_two_big_rooms_0,N32281,N55902,0.5
hard_two_big_rooms_0,N12519,N47743,0.5
hard_two_big_rooms_0,N12519,N49675,0.5
hard_two_big_rooms_0,N44299,N36775,0.3333
hard_two_big_rooms_0,N44299,N27551,0.3333
hard_two_big_rooms_0,N44299,N83236,0.3333
hard_two_big_rooms_0,N90149,N28522,0.3333
hard_two_big_rooms_0,N90149,N20835,0.3333
hard_two_big_rooms_0,N90149,N47399,0.3333
hard_two_big_rooms_0,N62859,N81991,0.3333
hard_two_big_rooms_0,N62859,N33913,0.3333
hard_two_big_rooms_0,N62859,N77868,0.3333
hard_two_big_rooms_0,N90501,N53316,0.5
hard_two_big_rooms_0,N90501,N82800,0.5
hard_two_big_rooms_0,N63651,N37416,0.5
hard_two_big_rooms_0,N63651,N87858,0.5
hard_two_big_rooms_0,N12849,N67193,0.5
hard_two_big_rooms_0,N12849,N74091,0.5
hard_two_big_rooms_0,N79698,N66067,0.5
hard_two_big_rooms_0,N79698,N86064,0.5
hard_two_big_rooms_0,N69084,N35139,0.5
hard_two_big_rooms_0,N69084,N90419,0.5
hard_two_big_rooms_0,N50177,N84387,0.5
hard_two_big_rooms_0,N50177,N85714,0.5
hard_two_big_rooms_0,N12609,N37909,0.5
hard_two_big_rooms_0,N12609,N86777,0.5
hard_two_big_rooms_0,N95940,N89522,0.5
hard_two_big_rooms_0,N95940,N55330,0.5
hard_two_big_rooms_0,N84967,N37371,0.3333
hard_two_big_rooms_0,N84967,N76334,0.3333
hard_two_big_rooms_0,N84967,N48722,0.3333
hard_two_big_rooms_0,N19009,N17445,0.5
hard_two_big_rooms_0,N19009,N90208,0.5
hard_two_big_rooms_0,N21129,N73713,0.5
hard_two_big_rooms_0,N21129,N77279,0.5
hard_two_big_rooms_0,N35785,N93726,0.5
hard_two_big_rooms_0,N35785,N17643,0.5
hard_two_big_rooms_0,N94158,N98757,0.5
hard_two_big_rooms_0,N94158,N30017,0.5
hard_two_big_rooms_0,N73989,N47369,0.5
hard_two_big_rooms_0,N73989,N31116,0.5
hard_two_big_rooms_0,N13713,N87160,0.5
hard_two_big_rooms_0,N13713,N65054,0.5
hard_two_big_rooms_0,N89782,N65923,0.5
hard_two_big_rooms_0,N89782,N23475,0.5
hard_two_big_rooms_0,N56094,N12481,0.3333
hard_two_big_rooms_0,N56094,N74836,0.3333
hard_two_big_rooms_0,N56094,N87353,0.3333
hard_two_big_rooms_0,N26974,N46870,0.5
hard_two_big_rooms_0,N26974,N47168,0.5
hard_two_big_rooms_0,N51801,N97872,0.5
hard_two_big_rooms_0,N51801,N88794,0.5
hard_two_big_rooms_0,N45887,N11128,0.5
hard_two_big_rooms_0,N45887,N76718,0.5
hard_two_big_rooms_0,N92903,N35824,0.3333
hard_two_big_rooms_0,N92903,N66625,0.3333
hard_two_big_rooms_0,N92903,N37693,0.3333
hard_two_big_rooms_0,N78132,N22570,0.5
hard_two_big_rooms_0,N78132,N46889,0.5
hard_two_big_rooms_0,N83883,N49573,0.5
hard_two_big_rooms_0,N83883,N41013,0.5
hard_two_big_rooms_0,N17649,N87101,0.5
hard_two_big_rooms_0,N17649,N85056,0.5
hard_two_big_rooms_0,N74583,N11388,0.5
hard_two_big_rooms_0,N74583,N58573,0.5
hard_two_big_rooms_0,N41273,N72953,0.3333
hard_two_big_rooms_0,N41273,N95819,0.3333
hard_two_big_rooms_0,N41273,N79595,0.3333
hard_two_big_rooms_0,N76033,N49839,0.5
hard_two_big_rooms_0,N76033,N58401,0.5
hard_two_big_rooms_0,N43557,N78672,0.5
hard_two_big_rooms_0,N43557,N13582,0.5
hard_two_big_rooms_0,N42888,N25281,0.5
hard_two_big_rooms_0,N42888,N75179,0.5
hard_two_big_rooms_0,N83204,N39183,0.5
hard_two_big_rooms_0,N83204,N48116,0.5
hard_two_big_rooms_0,N26623,N79166,0.5
hard_two_big_rooms_0,N26623,N71152,0.5
hard_two_big_rooms_0,N99685,N49430,0.5
hard_two_big_rooms_0,N99685,N83016,0.5
hard_two_big_rooms_0,N82495,N24353,0.5
hard_two_big_rooms_0,N82495,N59002,0.5
hard_two_big_rooms_0,N17489,N36759,0.3333
hard_two_big_rooms_0,N17489,N75458,0.3333
hard_two_big_rooms_0,N17489,N54152,0.3333
hard_two_big_rooms_0,N77495,N40451,0.5
hard_two_big_rooms_0,N77495,N36000,0.5
hard_two_big_rooms_0,N83916,N30375,0.5
hard_two_big_rooms_0,N83916,N24775,0.5
hard_two_big_rooms_0,N33974,N52916,0.5
hard_two_big_rooms_0,N33974,N36011,0.5
hard_two_big_rooms_0,N95093,N60381,0.5
hard_two_big_rooms_0,N95093,N44561,0.5
hard_two_big_rooms_0,N21677,N69588,0.5
hard_two_big_rooms_0,N21677,N34162,0.5
hard_two_big_rooms_0,N33786,N94795,0.5
hard_two_big_rooms_0,N33786,N56460,0.5
hard_two_big_rooms_0,N68729,N39424,0.5
hard_two_big_rooms_0,N68729,N47150,0.5
hard_two_big_rooms_0,N30957,N19886,0.5
hard_two_big_rooms_0,N30957,N30215,0.5
hard_two_big_rooms_0,N71053,N75144,0.5
hard_two_big_rooms_0,N71053,N30203,0.5
hard_two_big_rooms_0,N53495,N24948,0.5
hard_two_big_rooms_0,N53495,N36753,0.5
hard_two_big_rooms_0,N49732,N62600,0.5
hard_two_big_rooms_0,N49732,N24252,0.5
hard_two_big_rooms_0,N26842,N28599,0.5
hard_two_big_rooms_0,N26842,N77045,0.5
hard_two_big_rooms_0,N94657,N18521,0.5
hard_two_big_rooms_0,N94657,N93081,0.5
hard_two_big_rooms_0,N80034,N14530,0.5
hard_two_big_rooms_0,N80034,N82773,0.5
hard_two_big_rooms_0,N53917,N50593,0.5
hard_two_big_rooms_0,N53917,N52774,0.5
hard_two_big_rooms_0,N10911,N73064,0.3333
hard_two_big_rooms_0,N10911,N27611,0.3333
hard_two_big_rooms_0,N10911,N93214,0.3333
hard_two_big_rooms_0,N80620,N51957,0.5
hard_two_big_rooms_0,N80620,N46743,0.5
hard_two_big_rooms_0,N77247,N36734,0.5
hard_two_big_rooms_0,N77247,N64551,0.5
hard_two_big_rooms_0,N91980,N71145,0.5
hard_two_big_rooms_0,N91980,N12798,0.5
hard_two_big_rooms_0,N83391,N85740,0.5
hard_two_big_rooms_0,N83391,N37893,0.5
hard_two_big_rooms_0,N28622,N51364,0.5
hard_two_big_rooms_0,N28622,N17209,0.5
hard_two_big_rooms_0,N48477,N75030,0.5
hard_two_big_rooms_0,N48477,N63421,0.5
hard_two_big_rooms_0,N35896,N39626,0.5
hard_two_big_rooms_0,N35896,N24076,0.5
hard_two_big_rooms_0,N54866,N76442,0.3333
hard_two_big_rooms_0,N54866,N86726,0.3333
hard_two_big_rooms_0,N54866,N34580,0.3333
hard_two_big_rooms_0,N56718,N53384,0.5
hard_two_big_rooms_0,N56718,N51540,0.5
hard_two_big_rooms_0,N52496,N23486,0.5
hard_two_big_rooms_0,N52496,N61351,0.5
hard_two_big_rooms_0,N67201,N66998,0.5
hard_two_big_rooms_0,N67201,N47079,0.5
hard_two_big_rooms_0,N70807,N86456,0.3333
hard_two_big_rooms_0,N70807,N99956,0.3333
hard_two_big_rooms_0,N70807,N30676,0.3333
hard_two_big_rooms_0,N55844,N39120,0.5
hard_two_big_rooms_0,N55844,N24116,0.5
hard_two_big_rooms_0,N66603,N22025,0.5
hard_two_big_rooms_0,N66603,N96241,0.5
hard_two_big_rooms_0,N88837,N88329,0.5
hard_two_big_rooms_0,N88837,N91238,0.5
hard_two_big_rooms_0,N35455,N37461,0.5
hard_two_big_rooms_0,N35455,N59336,0.5
hard_two_big_rooms_0,N83483,N96418,0.3333
hard_two_big_rooms_0,N83483,N74248,0.3333
hard_two_big_rooms_0,N83483,N36912,0.3333
hard_two_big_rooms_0,N26192,N56960,0.5
hard_two_big_rooms_0,N26192,N78204,0.5
hard_two_big_rooms_0,N32528,N13613,0.5
hard_two_big_rooms_0,N32528,N92441,0.5
hard_two_big_rooms_0,N37513,N71301,0.5
hard_two_big_rooms_0,N37513,N67130,0.5
hard_two_big_rooms_0,N99626,N65994,0.5
hard_two_big_rooms_0,N99626,N82002,0.5
hard_two_big_rooms_0,N33556,N36397,0.5
hard_two_big_rooms_0,N33556,N71880,0.5
hard_two_big_rooms_0,N15016,N74566,0.5
hard_two_big_rooms_0,N15016,N24300,0.5
hard_two_big_rooms_0,N38147,N76549,0.5
hard_two_big_rooms_0,N38147,N11861,0.5
hard_two_big_rooms_0,N63466,N13392,0.3333
hard_two_big_rooms_0,N63466,N73511,0.3333
hard_two_big_rooms_0,N63466,N73703,0.3333
hard_two_big_rooms_0,N55626,N58555,0.5
hard_two_big_rooms_0,N55626,N87027,0.5
hard_two_big_rooms_0,N56579,N84707,0.5
hard_two_big_rooms_0,N56579,N10991,0.5
hard_two_big_rooms_0,N52434,N52641,0.5
hard_two_big_rooms_0,N52434,N10141,0.5
hard_two_big_rooms_0,N17011,N74565,0.5
hard_two_big_rooms_0,N17011,N78093,0.5
hard_two_big_rooms_0,N78485,N93580,0.5
hard_two_big_rooms_0,N78485,N27186,0.5
hard_two_big_rooms_0,N21123,N27945,0.5
hard_two_big_rooms_0,N21123,N61018,0.5
hard_two_big_rooms_0,N74605,N34891,0.5
hard_two_big_rooms_0,N74605,N45869,0.5
hard_two_big_rooms_0,N25038,N27073,0.5
hard_two_big_rooms_0,N25038,N82513,0.5
hard_two_big_rooms_0,N71009,N51519,0.5
hard_two_big_rooms_0,N71009,N87064,0.5
hard_two_big_rooms_0,N68968,N30939,0.5
hard_two_big_rooms_0,N68968,N77928,0.5
hard_two_big_rooms_0,N81508,N79141,0.5
hard_two_big_rooms_0,N81508,N58680,0.5
hard_two_big_rooms_0,N57745,N40959,0.3333
hard_two_big_rooms_0,N57745,N72872,0.3333
hard_two_big_rooms_0,N57745,N97854,0.3333
hard_two_big_rooms_0,N92485,N87037,0.5
hard_two_big_rooms_0,N92485,N68121,0.5
hard_two_big_rooms_0,N18274,N66443,0.5
hard_two_big_rooms_0,N18274,N47216,0.5
hard_two_big_rooms_0,N95361,N81151,0.3333
hard_two_big_rooms_0,N95361,N28160,0.3333
hard_two_big_rooms_0,N95361,N44574,0.3333
hard_two_big_rooms_0,N12925,N82368,0.5
hard_two_big_rooms_0,N12925,N29127,0.5
hard_two_big_rooms_0,N32658,N75872,0.5
hard_two_big_rooms_0,N32658,N44595,0.5
hard_two_big_rooms_0,N83117,N30510,0.5
hard_two_big_rooms_0,N83117,N56862,0.5
hard_two_big_rooms_0,N65393,N45541,0.5
hard_two_big_rooms_0,N65393,N92451,0.5
hard_two_big_rooms_0,N40951,N81256,0.5
hard_two_big_rooms_0,N40951,N16816,0.5
hard_two_big_rooms_0,N67523,N15266,0.3333
hard_two_big_rooms_0,N67523,N66181,0.3333
hard_two_big_rooms_0,N67523,N69390,0.3333
hard_two_big_rooms_0,N89902,N57589,0.5
hard_two_big_rooms_0,N89902,N27509,0.5
hard_two_big_rooms_0,N25818,N62028,0.3333
hard_two_big_rooms_0,N25818,N23050,0.3333
hard_two_big_rooms_0,N25818,N26724,0.3333
hard_two_big_rooms_0,N14667,N33555,0.5
hard_two_big_rooms_0,N14667,N42152,0.5
hard_two_big_rooms_0,N81409,N33640,0.5
hard_two_big_rooms_0,N81409,N75437,0.5
hard_two_big_rooms_0,N64104,N80484,0.5
hard_two_big_rooms_0,N64104,N47134,0.5
hard_two_big_rooms_0,N34979,N22391,0.5
hard_two_big_rooms_0,N34979,N45131,0.5
hard_two_big_rooms_0,N87587,N63995,0.5
hard_two_big_rooms_0,N87587,N89155,0.5
hard_two_big_rooms_0,N46495,N75390,0.3333
hard_two_big_rooms_0,N46495,N37462,0.3333
hard_two_big_rooms_0,N46495,N54409,0.3333
hard_two_big_rooms_0,N65733,N42393,0.5
hard_two_big_rooms_0,N65733,N87179,0.5
hard_two_big_rooms_0,N88486,N32253,0.3333
hard_two_big_rooms_0,N88486,N10774,0.3333
hard_two_big_rooms_0,N88486,N97543,0.3333
hard_two_big_rooms_0,N87661,N16565,0.5
hard_two_big_rooms_0,N87661,N75327,0.5
hard_two_big_rooms_0,N24495,N48202,0.5
hard_two_big_rooms_0,N24495,N89988,0.5
hard_two_big_rooms_0,N53749,N43408,0.5
hard_two_big_rooms_0,N53749,N56893,0.5
hard_two_big_rooms_0,N67017,N92353,0.5
hard_two_big_rooms_0,N67017,N37585,0.5
hard_two_big_rooms_0,N96322,N88210,0.5
hard_two_big_rooms_0,N96322,N33705,0.5
hard_two_big_rooms_0,N59834,N11174,0.5
hard_two_big_rooms_0,N59834,N90064,0.5
hard_two_big_rooms_0,N25327,N10262,0.3333
hard_two_big_rooms_0,N25327,N90530,0.3333
hard_two_big_rooms_0,N25327,N71041,0.3333
hard_two_big_rooms_0,N57919,N26678,0.5
hard_two_big_rooms_0,N57919,N15906,0.5
hard_two_big_rooms_0,N23291,N54203,0.5
hard_two_big_rooms_0,N23291,N55856,0.5
hard_two_big_rooms_0,N33357,N66786,0.5
hard_two_big_rooms_0,N33357,N78050,0.5
hard_two_big_rooms_0,N28663,N12864,0.3333
hard_two_big_rooms_0,N28663,N24601,0.3333
hard_two_big_rooms_0,N28663,N31524,0.3333
hard_two_big_rooms_0,N56577,N61230,0.5
hard_two_big_rooms_0,N56577,N75314,0.5
hard_two_big_rooms_0,N92516,N69954,0.5
hard_two_big_rooms_0,N92516,N22528,0.5
hard_two_big_rooms_0,N65093,N20086,0.5
hard_two_big_rooms_0,N65093,N21768,0.5
hard_two_big_rooms_0,N82724,N97746,0.3333
hard_two_big_rooms_0,N82724,N12829,0.3333
hard_two_big_rooms_0,N82724,N62005,0.3333
hard_two_big_rooms_0,N49823,N50289,0.5
hard_two_big_rooms_0,N49823,N38200,0.5
hard_two_big_rooms_0,N93121,N43363,0.5
hard_two_big_rooms_0,N93121,N61008,0.5
hard_two_big_rooms_0,N78355,N19543,0.5
hard_two_big_rooms_0,N78355,N71514,0.5
hard_two_big_rooms_0,N37880,N94069,0.5
hard_two_big_rooms_0,N37880,N95327,0.5
hard_two_big_rooms_0,N84624,N85005,0.5
hard_two_big_rooms_0,N84624,N24097,0.5
hard_two_big_rooms_0,N16770,N34750,0.5
hard_two_big_rooms_0,N16770,N55565,0.5
hard_two_big_rooms_0,N98085,N81860,0.5
hard_two_big_rooms_0,N98085,N10541,0.5
hard_two_big_rooms_0,N95357,N39154,0.3333
hard_two_big_rooms_0,N95357,N84230,0.3333
hard_two_big_rooms_0,N95357,N96588,0.3333
hard_two_big_rooms_0,N63151,N26813,0.5
