world,node,child,value_0.2_1,value_0.28_1,value_0.391_1,value_0.547_1,value_0.765_1,value_1.07_1,value_1.496_1,value_2.092_1,value_2.925_1,value_4.091_1,value_5.721_1,value_8_1
medium_roomG_copy,N69473,N19613,0.0,0.0,0.0,0.0001,0.0014,0.0092,0.0336,0.0798,0.1382,0.1931,0.2361,0.2666
medium_roomG_copy,N69473,N63646,0.0,0.0,0.0,0.0,0.0004,0.0036,0.0172,0.0495,0.0982,0.1513,0.1982,0.2353
medium_roomG_copy,N85964,N38088,0.9933,0.9727,0.9281,0.8615,0.7861,0.7132,0.6461,0.5842,0.5287,0.4813,0.4431,0.4136
medium_roomG_copy,N85964,N62815,0.0067,0.0273,0.0719,0.1384,0.2127,0.2801,0.3311,0.3622,0.3756,0.3769,0.372,0.365
medium_roomG_copy,N85964,N98351,0.0,0.0,0.0,0.0001,0.0011,0.0067,0.0228,0.0535,0.0957,0.1418,0.1849,0.2214
medium_roomG_copy,N26924,N70147,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_roomG_copy,N26924,N79381,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_roomG_copy,N50258,N38191,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_roomG_copy,N50258,N78989,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_roomG_copy,N92198,N31714,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_roomG_copy,N92198,N88824,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_roomG_copy,N62352,N74817,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_roomG_copy,N62352,N58502,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_roomG_copy,N87760,N63000,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_roomG_copy,N87760,N87157,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_roomG_copy,N52842,N82964,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_roomG_copy,N52842,N61374,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_roomG_copy,N48698,N66015,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_roomG_copy,N48698,N32207,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_roomG_copy,N51239,N61149,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_roomG_copy,N51239,N96308,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_roomG_copy,N20215,N35438,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_roomG_copy,N20215,N60648,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_roomG_copy,N73110,N13367,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_roomG_copy,N73110,N18803,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_roomG_copy,N54613,N55014,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_roomG_copy,N54613,N45263,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_roomG_copy,N67986,N39105,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_roomG_copy,N67986,N87736,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_roomG_copy,N50938,N56447,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_roomG_copy,N50938,N55859,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_roomG_copy,N63975,N18836,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_roomG_copy,N63975,N72837,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
medium_roomG_copy,N98351,N29021,0.9933,0.9727,0.9281,0.8615,0.787,0.718,0.6612,0.6173,0.5846,0.5608,0.5436,0.5312
medium_roomG_copy,N98351,N78942,0.0067,0.0273,0.0719,0.1385,0.213,0.282,0.3388,0.3827,0.4154,0.4392,0.4564,0.4688
hard_two_loops_2,N54383,N45669,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
hard_two_loops_2,N54383,N78155,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
hard_two_loops_2,N45669,N93704,1.0,1.0,1.0,1.0,0.9996,0.9963,0.9822,0.9462,0.8861,0.8125,0.7405,0.6792
hard_two_loops_2,N45669,N15743,0.0,0.0,0.0,0.0,0.0004,0.0037,0.0178,0.0538,0.1139,0.1875,0.2595,0.3208
hard_two_loops_2,N78155,N97541,1.0,1.0,1.0,1.0,0.9996,0.9963,0.9822,0.9462,0.8861,0.8125,0.7405,0.6792
hard_two_loops_2,N78155,N88212,0.0,0.0,0.0,0.0,0.0004,0.0037,0.0178,0.0538,0.1139,0.1875,0.2595,0.3208
hard_two_loops_2,N93704,N84447,1.0,1.0,1.0,1.0,0.9996,0.9963,0.9822,0.9462,0.8861,0.8125,0.7405,0.6792
hard_two_loops_2,N93704,N74063,0.0,0.0,0.0,0.0,0.0004,0.0037,0.0178,0.0538,0.1139,0.1875,0.2595,0.3208
hard_two_loops_2,N15743,N40009,1.0,1.0,1.0,1.0,1.0,0.9994,0.9953,0.9786,0.9391,0.876,0.8019,0.7311
hard_two_loops_2,N15743,N94167,0.0,0.0,0.0,0.0,0.0,0.0006,0.0047,0.0214,0.0609,0.124,0.1981,0.2689
hard_two_loops_2,N97541,N41647,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
hard_two_loops_2,N97541,N52581,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
hard_two_loops_2,N88212,N81503,1.0,1.0,1.0,1.0,1.0,0.9994,0.9953,0.9786,0.9391,0.876,0.8019,0.7311
hard_two_loops_2,N88212,N48274,0.0,0.0,0.0,0.0,0.0,0.0006,0.0047,0.0214,0.0609,0.124,0.1981,0.2689
hard_two_loops_2,N74063,N23346,1.0,1.0,1.0,1.0,1.0,1.0,0.9997,0.9968,0.9837,0.9495,0.8907,0.8176
hard_two_loops_2,N74063,N74272,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0032,0.0163,0.0505,0.1093,0.1824
hard_two_loops_2,N40009,N11792,1.0,0.9992,0.994,0.9748,0.9318,0.8664,0.792,0.7223,0.6646,0.6198,0.5865,0.5622
hard_two_loops_2,N40009,N35604,0.0,0.0008,0.006,0.0252,0.0682,0.1336,0.208,0.2777,0.3354,0.3802,0.4135,0.4378
hard_two_loops_2,N94167,N66136,1.0,1.0,1.0,1.0,1.0,0.9994,0.9953,0.9786,0.9391,0.876,0.8019,0.7311
hard_two_loops_2,N94167,N51730,0.0,0.0,0.0,0.0,0.0,0.0006,0.0047,0.0214,0.0609,0.124,0.1981,0.2689
hard_two_loops_2,N41647,N19638,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.9988,0.9917,0.9684,0.9204,0.852
hard_two_loops_2,N41647,N13199,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0083,0.0316,0.0796,0.148
hard_two_loops_2,N52581,N93902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9979,0.9879,0.9588,0.9047
hard_two_loops_2,N52581,N66673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0021,0.0121,0.0412,0.0953
hard_two_loops_2,N81503,N91870,1.0,1.0,1.0,1.0,1.0,0.9994,0.9953,0.9786,0.9391,0.876,0.8019,0.7311
hard_two_loops_2,N81503,N85372,0.0,0.0,0.0,0.0,0.0,0.0006,0.0047,0.0214,0.0609,0.124,0.1981,0.2689
hard_two_loops_2,N48274,N56138,1.0,0.9992,0.994,0.9748,0.9318,0.8664,0.792,0.7223,0.6646,0.6198,0.5865,0.5622
hard_two_loops_2,N48274,N47724,0.0,0.0008,0.006,0.0252,0.0682,0.1336,0.208,0.2777,0.3354,0.3802,0.4135,0.4378
hard_two_loops_2,N23346,N42455,1.0,1.0,1.0,1.0,0.9996,0.9963,0.9822,0.9462,0.8861,0.8125,0.7405,0.6792
hard_two_loops_2,N23346,N49355,0.0,0.0,0.0,0.0,0.0004,0.0037,0.0178,0.0538,0.1139,0.1875,0.2595,0.3208
hard_two_loops_2,N11792,N25792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9958,0.9804,0.9425,0.8808
hard_two_loops_2,N11792,N75003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0042,0.0196,0.0575,0.1192
hard_two_loops_2,N35604,N38103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9979,0.9879,0.9588,0.9047
hard_two_loops_2,N35604,N58019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0021,0.0121,0.0412,0.0953
hard_two_loops_2,N51730,N15628,1.0,1.0,1.0,1.0,0.9996,0.9963,0.9822,0.9462,0.8861,0.8125,0.7405,0.6792
hard_two_loops_2,N51730,N66023,0.0,0.0,0.0,0.0,0.0004,0.0037,0.0178,0.0538,0.1139,0.1875,0.2595,0.3208
hard_two_loops_2,N13199,N25921,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997,0.9972,0.9852,0.9526
hard_two_loops_2,N13199,N12331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0028,0.0148,0.0474
hard_two_loops_2,N93902,N79623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9979,0.9879,0.9588,0.9047
hard_two_loops_2,N93902,N76798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0021,0.0121,0.0412,0.0953
hard_two_loops_2,N66673,N13026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9958,0.9804,0.9425,0.8808
hard_two_loops_2,N66673,N88765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0042,0.0196,0.0575,0.1192
hard_two_loops_2,N85372,N11324,1.0,1.0,1.0,1.0,0.9996,0.9963,0.9822,0.9462,0.8861,0.8125,0.7405,0.6792
hard_two_loops_2,N85372,N54147,0.0,0.0,0.0,0.0,0.0004,0.0037,0.0178,0.0538,0.1139,0.1875,0.2595,0.3208
hard_two_loops_2,N56138,N81777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9958,0.9804,0.9425,0.8808
hard_two_loops_2,N56138,N76387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0042,0.0196,0.0575,0.1192
hard_two_loops_2,N47724,N26510,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9979,0.9879,0.9588,0.9047
hard_two_loops_2,N47724,N71447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0021,0.0121,0.0412,0.0953
hard_two_loops_2,N42455,N13435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.9989,0.9925,0.9706,0.9241
hard_two_loops_2,N42455,N34015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0011,0.0075,0.0294,0.0759
hard_two_loops_2,N75003,N42855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997,0.9972,0.9852,0.9526
hard_two_loops_2,N75003,N45462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0028,0.0148,0.0474
hard_two_loops_2,N58019,N51371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.9989,0.9925,0.9706,0.9241
hard_two_loops_2,N58019,N15772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0011,0.0075,0.0294,0.0759
hard_two_loops_2,N15628,N25156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.9989,0.9925,0.9706,0.9241
hard_two_loops_2,N15628,N43581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0011,0.0075,0.0294,0.0759
hard_two_loops_2,N25921,N64185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997,0.9972,0.9852,0.9526
hard_two_loops_2,N25921,N37028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0028,0.0148,0.0474
hard_two_loops_2,N76798,N50786,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.9989,0.9925,0.9706,0.9241
hard_two_loops_2,N76798,N27200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0011,0.0075,0.0294,0.0759
hard_two_loops_2,N88765,N88695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997,0.9972,0.9852,0.9526
hard_two_loops_2,N88765,N41080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0028,0.0148,0.0474
hard_two_loops_2,N11324,N16686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.9989,0.9925,0.9706,0.9241
hard_two_loops_2,N11324,N51022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0011,0.0075,0.0294,0.0759
hard_two_loops_2,N76387,N60878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997,0.9972,0.9852,0.9526
hard_two_loops_2,N76387,N77568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0028,0.0148,0.0474
hard_two_loops_2,N71447,N90528,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.9989,0.9925,0.9706,0.9241
hard_two_loops_2,N71447,N42357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0011,0.0075,0.0294,0.0759
easy_spider_3_copy,N88897,N83324,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333
easy_spider_3_copy,N88897,N53540,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333
easy_spider_3_copy,N88897,N53717,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333
easy_spider_3_copy,N83324,N49703,1.0,1.0,1.0,1.0,0.9999,0.9989,0.9906,0.9582,0.8851,0.7794,0.6693,0.5761
easy_spider_3_copy,N83324,N81695,0.0,0.0,0.0,0.0,0.0,0.0006,0.0047,0.0209,0.0574,0.1103,0.1653,0.2119
easy_spider_3_copy,N83324,N76622,0.0,0.0,0.0,0.0,0.0,0.0006,0.0047,0.0209,0.0574,0.1103,0.1653,0.2119
easy_spider_3_copy,N53540,N24764,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
easy_spider_3_copy,N53540,N62413,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
easy_spider_3_copy,N53717,N96985,1.0,1.0,1.0,1.0,0.9999,0.9989,0.9906,0.9582,0.8851,0.7794,0.6693,0.5761
easy_spider_3_copy,N53717,N48916,0.0,0.0,0.0,0.0,0.0,0.0006,0.0047,0.0209,0.0574,0.1103,0.1653,0.2119
easy_spider_3_copy,N53717,N77229,0.0,0.0,0.0,0.0,0.0,0.0006,0.0047,0.0209,0.0574,0.1103,0.1653,0.2119
easy_spider_3_copy,N49703,N99396,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
easy_spider_3_copy,N49703,N81701,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
easy_spider_3_copy,N81695,N51549,1.0,0.9992,0.994,0.9748,0.9318,0.8664,0.792,0.7223,0.6646,0.6198,0.5865,0.5622
easy_spider_3_copy,N81695,N29416,0.0,0.0008,0.006,0.0252,0.0682,0.1336,0.208,0.2777,0.3354,0.3802,0.4135,0.4378
easy_spider_3_copy,N76622,N14828,1.0,1.0,1.0,1.0,1.0,0.9993,0.994,0.9707,0.911,0.8142,0.7037,0.6045
easy_spider_3_copy,N76622,N49919,0.0,0.0,0.0,0.0,0.0,0.0006,0.0047,0.0212,0.0591,0.1152,0.1738,0.2224
easy_spider_3_copy,N76622,N30723,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0081,0.0298,0.0707,0.1225,0.1732
easy_spider_3_copy,N24764,N99556,1.0,1.0,1.0,1.0,1.0,0.9994,0.9953,0.9786,0.9391,0.876,0.8019,0.7311
easy_spider_3_copy,N24764,N68123,0.0,0.0,0.0,0.0,0.0,0.0006,0.0047,0.0214,0.0609,0.124,0.1981,0.2689
easy_spider_3_copy,N62413,N32328,1.0,1.0,1.0,1.0,1.0,0.9994,0.9953,0.9786,0.9391,0.876,0.8019,0.7311
easy_spider_3_copy,N62413,N77815,0.0,0.0,0.0,0.0,0.0,0.0006,0.0047,0.0214,0.0609,0.124,0.1981,0.2689
easy_spider_3_copy,N96985,N61327,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
easy_spider_3_copy,N96985,N70595,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
easy_spider_3_copy,N48916,N63425,1.0,1.0,1.0,1.0,1.0,0.9993,0.994,0.9707,0.911,0.8142,0.7037,0.6045
easy_spider_3_copy,N48916,N35137,0.0,0.0,0.0,0.0,0.0,0.0006,0.0047,0.0212,0.0591,0.1152,0.1738,0.2224
easy_spider_3_copy,N48916,N53759,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0081,0.0298,0.0707,0.1225,0.1732
easy_spider_3_copy,N77229,N39486,1.0,0.9992,0.994,0.9748,0.9318,0.8664,0.792,0.7223,0.6646,0.6198,0.5865,0.5622
easy_spider_3_copy,N77229,N45772,0.0,0.0008,0.006,0.0252,0.0682,0.1336,0.208,0.2777,0.3354,0.3802,0.4135,0.4378
easy_spider_3_copy,N81701,N82151,1.0,1.0,1.0,1.0,1.0,0.9994,0.9953,0.9786,0.9391,0.876,0.8019,0.7311
easy_spider_3_copy,N81701,N94970,0.0,0.0,0.0,0.0,0.0,0.0006,0.0047,0.0214,0.0609,0.124,0.1981,0.2689
easy_spider_3_copy,N51549,N61576,1.0,1.0,1.0,1.0,1.0,0.9999,0.9988,0.9917,0.9683,0.9202,0.8517,0.7773
easy_spider_3_copy,N51549,N28100,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0083,0.0317,0.0798,0.1483,0.2227
easy_spider_3_copy,N14828,N87589,1.0,0.9992,0.994,0.9748,0.9318,0.8664,0.792,0.7223,0.6646,0.6198,0.5865,0.5622
easy_spider_3_copy,N14828,N12074,0.0,0.0008,0.006,0.0252,0.0682,0.1336,0.208,0.2777,0.3354,0.3802,0.4135,0.4378
easy_spider_3_copy,N49919,N34796,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
easy_spider_3_copy,N49919,N95024,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
easy_spider_3_copy,N30723,N52757,1.0,0.9992,0.994,0.9748,0.9318,0.8664,0.792,0.7223,0.6646,0.6198,0.5865,0.5622
easy_spider_3_copy,N30723,N46189,0.0,0.0008,0.006,0.0252,0.0682,0.1336,0.208,0.2777,0.3354,0.3802,0.4135,0.4378
easy_spider_3_copy,N68123,N36408,1.0,1.0,1.0,1.0,1.0,0.9999,0.9988,0.9917,0.9683,0.9202,0.8517,0.7773
easy_spider_3_copy,N68123,N75293,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0083,0.0317,0.0798,0.1483,0.2227
easy_spider_3_copy,N77815,N86773,1.0,1.0,1.0,1.0,1.0,0.9999,0.9988,0.9917,0.9683,0.9202,0.8517,0.7773
easy_spider_3_copy,N77815,N50787,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0083,0.0317,0.0798,0.1483,0.2227
easy_spider_3_copy,N61327,N39049,1.0,1.0,1.0,1.0,1.0,0.9994,0.9953,0.9786,0.9391,0.876,0.8019,0.7311
easy_spider_3_copy,N61327,N75782,0.0,0.0,0.0,0.0,0.0,0.0006,0.0047,0.0214,0.0609,0.124,0.1981,0.2689
easy_spider_3_copy,N63425,N71317,1.0,0.9992,0.994,0.9748,0.9318,0.8664,0.792,0.7223,0.6646,0.6198,0.5865,0.5622
easy_spider_3_copy,N63425,N53965,0.0,0.0008,0.006,0.0252,0.0682,0.1336,0.208,0.2777,0.3354,0.3802,0.4135,0.4378
easy_spider_3_copy,N35137,N35723,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
easy_spider_3_copy,N35137,N75301,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
easy_spider_3_copy,N53759,N41488,1.0,0.9992,0.994,0.9748,0.9318,0.8664,0.792,0.7223,0.6646,0.6198,0.5865,0.5622
easy_spider_3_copy,N53759,N63442,0.0,0.0008,0.006,0.0252,0.0682,0.1336,0.208,0.2777,0.3354,0.3802,0.4135,0.4378
easy_spider_3_copy,N39486,N38696,1.0,1.0,1.0,1.0,1.0,0.9999,0.9988,0.9917,0.9683,0.9202,0.8517,0.7773
easy_spider_3_copy,N39486,N53930,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0083,0.0317,0.0798,0.1483,0.2227
hard_two_loops_0,N11131,N86346,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
hard_two_loops_0,N11131,N56224,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
hard_two_loops_0,N86346,N93662,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
hard_two_loops_0,N86346,N14802,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
hard_two_loops_0,N56224,N36272,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
hard_two_loops_0,N56224,N44696,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
hard_two_loops_0,N93662,N66781,1.0,1.0,1.0,1.0,0.9996,0.9963,0.9822,0.9462,0.8861,0.8125,0.7405,0.6792
hard_two_loops_0,N93662,N43958,0.0,0.0,0.0,0.0,0.0004,0.0037,0.0178,0.0538,0.1139,0.1875,0.2595,0.3208
hard_two_loops_0,N14802,N65788,1.0,1.0,1.0,0.9999,0.9985,0.9907,0.9647,0.9091,0.8239,0.7239,0.6284,0.5489
hard_two_loops_0,N14802,N25158,0.0,0.0,0.0,0.0001,0.0014,0.0093,0.0341,0.0833,0.1491,0.2133,0.2622,0.2938
hard_two_loops_0,N14802,N91189,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0076,0.027,0.0628,0.1094,0.1573
hard_two_loops_0,N36272,N50077,1.0,1.0,1.0,1.0,0.9996,0.9963,0.9822,0.9462,0.8861,0.8125,0.7405,0.6792
hard_two_loops_0,N36272,N14838,0.0,0.0,0.0,0.0,0.0004,0.0037,0.0178,0.0538,0.1139,0.1875,0.2595,0.3208
hard_two_loops_0,N44696,N98329,1.0,1.0,1.0,0.9999,0.9985,0.9907,0.9647,0.9091,0.8239,0.7239,0.6284,0.5489
hard_two_loops_0,N44696,N86535,0.0,0.0,0.0,0.0001,0.0014,0.0093,0.0341,0.0833,0.1491,0.2133,0.2622,0.2938
hard_two_loops_0,N44696,N42218,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0076,0.027,0.0628,0.1094,0.1573
hard_two_loops_0,N66781,N30951,1.0,1.0,1.0,1.0,0.9996,0.9963,0.9822,0.9462,0.8861,0.8125,0.7405,0.6792
hard_two_loops_0,N66781,N35740,0.0,0.0,0.0,0.0,0.0004,0.0037,0.0178,0.0538,0.1139,0.1875,0.2595,0.3208
hard_two_loops_0,N43958,N29556,1.0,1.0,1.0,1.0,0.9996,0.9963,0.9822,0.9462,0.8861,0.8125,0.7405,0.6792
hard_two_loops_0,N43958,N18398,0.0,0.0,0.0,0.0,0.0004,0.0037,0.0178,0.0538,0.1139,0.1875,0.2595,0.3208
hard_two_loops_0,N65788,N39650,1.0,1.0,1.0,0.9999,0.9985,0.9907,0.9647,0.9091,0.8239,0.7239,0.6284,0.5489
hard_two_loops_0,N65788,N94598,0.0,0.0,0.0,0.0001,0.0014,0.0093,0.0341,0.0833,0.1491,0.2133,0.2622,0.2938
hard_two_loops_0,N65788,N67844,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0076,0.027,0.0628,0.1094,0.1573
hard_two_loops_0,N25158,N83312,1.0,1.0,1.0,1.0,1.0,0.9994,0.9953,0.9786,0.9391,0.876,0.8019,0.7311
hard_two_loops_0,N25158,N27067,0.0,0.0,0.0,0.0,0.0,0.0006,0.0047,0.0214,0.0609,0.124,0.1981,0.2689
hard_two_loops_0,N91189,N87313,1.0,1.0,1.0,1.0,1.0,0.9994,0.9953,0.9786,0.9391,0.876,0.8019,0.7311
hard_two_loops_0,N91189,N80644,0.0,0.0,0.0,0.0,0.0,0.0006,0.0047,0.0214,0.0609,0.124,0.1981,0.2689
hard_two_loops_0,N50077,N45737,1.0,1.0,1.0,1.0,0.9996,0.9963,0.9822,0.9462,0.8861,0.8125,0.7405,0.6792
hard_two_loops_0,N50077,N78397,0.0,0.0,0.0,0.0,0.0004,0.0037,0.0178,0.0538,0.1139,0.1875,0.2595,0.3208
hard_two_loops_0,N14838,N45306,1.0,1.0,1.0,1.0,0.9996,0.9963,0.9822,0.9462,0.8861,0.8125,0.7405,0.6792
hard_two_loops_0,N14838,N84600,0.0,0.0,0.0,0.0,0.0004,0.0037,0.0178,0.0538,0.1139,0.1875,0.2595,0.3208
hard_two_loops_0,N98329,N82464,1.0,1.0,1.0,1.0,0.9999,0.9985,0.9905,0.963,0.9026,0.8104,0.7057,0.6098
hard_two_loops_0,N98329,N35887,0.0,0.0,0.0,0.0,0.0001,0.0014,0.0092,0.0339,0.0824,0.1464,0.2076,0.2542
hard_two_loops_0,N98329,N19635,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0031,0.0149,0.0431,0.0866,0.1361
