subject	world	trialNo	steps	path	times
S98816579	Equal_8vs8	31	408	p(6,3)p(7,3);p(8,3);p(9,3);p(9,4);p(9,5);p(8,5);p(7,5);p(6,5);p(5,5);p(4,5);p(3,5);p(2,5);	6936;397;320;344;307;821;320;381;348;344;365;357;
S98816579	Loop_1_mirror	32	412	p(0,0)p(0,1);p(0,2);p(0,3);p(1,3);	1199;376;343;459;
S98816579	Equal_7vs2_mirror	33	426	p(2,4)p(2,5);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,1);p(5,0);p(4,0);p(3,0);p(2,0);	1578;319;618;346;506;339;363;371;343;518;434;812;305;287;
S98816579	3ways_3	34	430	p(2,4)p(2,5);p(2,6);p(1,6);p(0,6);	1126;316;645;341;
S98816579	Equal_10vs2_mirror	35	442	p(2,7)p(2,6);p(2,5);p(3,5);p(4,5);p(5,5);p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(3,1);p(2,1);	1348;377;364;383;315;477;369;361;332;368;1197;278;
S98816579	3ways_2_mirror	36	454	p(3,6)p(4,6);p(5,6);p(4,6);p(3,6);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(4,1);p(5,1);p(5,2);	1203;336;458;285;387;464;333;390;431;344;358;637;
S98816579	4ways	37	472	p(2,6)p(1,6);p(0,6);p(1,6);p(2,6);p(2,5);p(2,4);p(3,4);p(4,4);p(4,5);p(4,4);p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);p(0,2);	1290;736;562;343;364;416;422;359;778;573;270;343;369;361;530;517;499;637;
S98816579	4vs1	38	475	p(0,4)p(1,4);p(2,4);p(2,3);	3652;300;811;
S98816579	Equal_7vs9_mirror	39	501	p(2,2)p(2,3);p(2,4);p(2,5);p(1,5);p(0,5);p(0,6);p(0,7);p(0,6);p(0,5);p(1,5);p(2,5);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(7,3);p(7,4);p(6,4);	2060;352;366;345;417;430;387;566;357;344;322;467;380;413;387;420;393;428;418;396;417;423;493;1084;595;523;
S98816579	3ways_1_mirror	40	510	p(2,4)p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(1,0);	2274;342;1037;331;431;5468;327;910;293;
S97888932	3ways_3	1	18	p(2,4)p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);p(1,1);p(2,1);p(3,1);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(1,6);p(0,6);	1506;574;425;526;584;524;359;349;360;669;340;337;343;487;364;439;448;345;
S97888932	Equal_4vs2_mirror	2	28	p(4,0)p(4,1);p(4,2);p(4,1);p(4,0);p(3,0);p(2,0);p(1,0);p(1,1);p(1,2);p(0,2);	986;348;537;340;368;387;393;612;1284;342;
S97888932	6vs1_1_mirror	3	45	p(2,5)p(1,5);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(5,5);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(5,1);p(4,1);p(3,1);p(3,0);p(2,0);	1435;367;543;346;371;348;354;386;383;397;579;395;411;494;356;1011;382;
S97888932	Equal_7vs2_mirror	4	59	p(2,4)p(2,5);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,1);p(5,0);p(4,0);p(3,0);p(2,0);	1375;466;561;370;376;395;604;345;354;355;422;735;922;942;
S97888932	Equal_2vs5_mirror	5	70	p(2,4)p(3,4);p(4,4);p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);p(0,2);p(0,3);	1216;354;554;377;369;389;385;351;711;771;442;
S97888932	4ways	6	96	p(2,6)p(1,6);p(0,6);p(1,6);p(2,6);p(2,5);p(2,4);p(2,5);p(2,4);p(3,4);p(4,4);p(3,4);p(4,4);p(4,5);p(4,4);p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(3,1);p(2,1);p(1,1);p(0,1);p(0,2);	1220;436;456;408;2169;99;82;57;970;452;567;485;352;609;371;381;505;525;1008;538;502;749;399;425;398;595;
S97888932	Equal_6vs3_mirror	7	109	p(2,4)p(2,5);p(2,6);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(6,3);	3313;646;536;659;699;627;394;427;360;850;367;892;462;
S97888932	3ways_1	8	123	p(5,4)p(6,4);p(7,4);p(6,4);p(5,4);p(5,3);p(5,2);p(5,1);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(1,3);p(0,3);	1388;376;471;420;395;750;442;1180;571;506;485;712;841;525;
S97888932	Equal_6vs3	9	128	p(4,4)p(4,5);p(4,6);p(4,7);p(5,7);p(6,7);	1409;585;356;765;671;
S97888932	Equal_4vs2	10	131	p(1,0)p(1,1);p(1,2);p(2,2);	1224;334;732;
S97888932	Equal_6vs6	11	148	p(4,4)p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);p(6,4);p(6,5);p(6,6);p(6,7);p(5,7);p(4,7);	1036;445;330;454;362;681;414;427;609;369;347;399;328;409;390;525;405;
S97888932	3ways_3_mirror	12	167	p(3,4)p(3,5);p(3,6);p(4,6);p(5,6);p(4,6);p(3,6);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(4,1);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(0,1);p(0,0);	995;387;732;685;478;381;403;407;490;362;519;460;359;603;454;349;334;785;783;
S97888932	6vs2	13	176	p(0,1)p(0,2);p(0,3);p(0,2);p(0,1);p(1,1);p(2,1);p(3,1);p(4,1);p(4,2);	1513;385;535;463;385;352;449;420;663;
S97888932	4vs1_mirror	14	185	p(2,4)p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);	1786;407;450;361;635;470;462;462;514;
S97888932	Equal_6vs6_mirror	15	192	p(2,4)p(3,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(3,0);	988;1094;468;539;587;1505;405;
S97888932	Equal_7vs9	16	223	p(5,2)p(5,1);p(5,0);p(4,0);p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);p(0,3);p(0,2);p(0,1);p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(7,6);p(7,7);p(6,7);p(5,7);p(4,7);p(3,7);	1352;1249;344;387;397;443;709;500;473;377;918;326;494;646;343;574;368;378;453;370;375;460;1377;401;940;442;399;474;367;406;412;
S97888932	Equal_8vs8_mirror	17	241	p(3,3)p(2,3);p(1,3);p(0,3);p(0,4);p(0,5);p(0,4);p(0,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(5,1);p(4,1);p(4,0);	1018;657;579;425;429;629;409;376;797;344;414;434;386;407;495;680;570;782;
S97888932	6vs1_2_mirror	18	259	p(2,6)p(3,6);p(4,6);p(5,6);p(6,6);p(5,6);p(4,6);p(3,6);p(2,6);p(1,6);p(0,6);p(0,5);p(0,4);p(0,3);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);	1484;387;420;365;441;338;419;419;372;366;336;606;401;823;349;400;463;659;
S97888932	Equal_10vs2_mirror	19	275	p(2,7)p(2,8);p(2,9);p(2,8);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(5,5);p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);	1237;589;506;376;563;416;559;403;464;362;732;453;380;705;905;516;
S97888932	Loop_1_mirror	20	281	p(0,0)p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(1,3);	1895;542;599;359;454;1021;
S97888932	3ways_1_mirror	21	290	p(2,4)p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(1,0);	1031;420;665;386;326;336;396;840;530;
S97888932	Equal_8vs8	22	302	p(6,3)p(7,3);p(8,3);p(9,3);p(9,4);p(9,5);p(8,5);p(7,5);p(6,5);p(5,5);p(4,5);p(3,5);p(2,5);	1995;382;391;348;427;836;357;779;381;408;731;1142;
S97888932	4vs1	23	305	p(0,4)p(1,4);p(2,4);p(2,3);	1261;401;835;
S97888932	Equal_7vs2	24	317	p(5,4)p(5,5);p(5,6);p(5,5);p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);p(1,0);	1097;450;586;385;377;445;576;773;397;677;319;917;
S97888932	Loop_1	25	330	p(7,0)p(6,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,2);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(1,2);p(1,3);	1590;428;396;355;354;454;346;379;427;431;1198;580;628;
S97888932	4ways_mirror	26	348	p(3,6)p(4,6);p(5,6);p(4,6);p(3,6);p(3,5);p(3,4);p(2,4);p(1,4);p(1,5);p(1,4);p(2,4);p(3,4);p(3,3);p(3,2);p(3,1);p(4,1);p(5,1);p(5,2);	1191;683;522;418;398;422;424;783;700;505;1753;314;314;400;847;443;348;725;
S97888932	Equal_8vs3	27	371	p(6,2)p(6,3);p(6,4);p(7,4);p(8,4);p(7,4);p(6,4);p(6,3);p(6,2);p(6,1);p(6,0);p(5,0);p(4,0);p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(4,3);	848;384;666;447;473;385;454;388;372;397;448;390;400;437;489;393;649;530;332;1075;324;705;342;
S97888932	Equal_2vs5	28	375	p(2,4)p(1,4);p(0,4);p(0,3);p(0,2);	1020;387;844;399;
S97888932	6vs2_mirror	29	384	p(5,1)p(5,2);p(5,3);p(5,2);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(1,0);	1109;376;514;390;375;925;301;572;724;
S97888932	3ways_2_mirror	30	396	p(3,6)p(4,6);p(5,6);p(4,6);p(3,6);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(4,1);p(5,1);p(5,2);	1224;617;533;372;359;487;379;384;364;918;414;631;
S97888932	Equal_7vs9_mirror	31	422	p(2,2)p(2,3);p(2,4);p(2,5);p(1,5);p(0,5);p(0,6);p(0,7);p(0,6);p(0,5);p(1,5);p(2,5);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(7,3);p(7,4);p(6,4);	1018;639;418;399;367;484;385;635;348;484;441;349;393;388;514;360;425;372;365;383;682;339;403;789;392;315;
S97888932	Equal_8vs3_mirror	32	446	p(2,2)p(2,3);p(2,4);p(1,4);p(0,4);p(0,3);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(7,2);p(6,2);p(5,2);p(5,3);	1138;342;442;651;438;871;421;372;372;460;503;352;391;708;379;667;484;389;892;799;555;420;1100;364;
S97888932	6vs1_2	33	465	p(4,6)p(3,6);p(2,6);p(1,6);p(0,6);p(1,6);p(2,6);p(3,6);p(4,6);p(5,6);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(5,2);p(4,2);p(3,2);p(3,1);p(2,1);	1047;448;326;403;441;394;412;400;393;399;354;357;396;712;339;463;375;1123;934;
S97888932	Equal_10vs2	34	468	p(3,7)p(3,8);p(3,9);p(4,9);	1339;342;767;
S97888932	Loop_2	35	480	p(7,3)p(6,3);p(5,3);p(5,2);p(5,1);p(5,0);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(0,1);p(0,2);	1356;391;441;534;360;502;410;719;370;406;1394;409;
S97888932	6vs1_1	36	497	p(4,5)p(5,5);p(6,5);p(5,5);p(4,5);p(3,5);p(2,5);p(1,5);p(0,5);p(0,4);p(0,3);p(0,2);p(0,1);p(1,1);p(2,1);p(3,1);p(3,0);p(4,0);	1022;373;468;394;404;387;416;393;606;469;1180;341;794;446;401;1120;371;
S97888932	3ways_4_mirror	37	507	p(2,2)p(1,2);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(5,2);p(5,1);p(5,0);p(4,0);	1150;376;525;363;376;487;368;655;373;758;
S97888932	3ways_4	38	522	p(4,2)p(5,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(1,1);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,5);p(2,5);	1268;308;543;331;809;354;670;537;613;880;448;342;392;881;303;
S97888932	3ways_2	39	538	p(2,6)p(1,6);p(0,6);p(1,6);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);p(1,1);p(2,1);p(3,1);p(4,1);p(4,0);	1035;283;490;392;352;374;706;375;387;432;703;493;335;730;404;815;
S97888932	Loop_2_mirror	40	550	p(0,3)p(0,2);p(0,1);p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(6,3);	1161;350;372;422;344;343;495;352;389;388;666;347;
S47684253	3ways_3	1	4	p(2,4)p(2,5);p(2,6);p(1,6);p(0,6);	4460;449;1276;424;
S47684253	Equal_8vs3	2	19	p(6,2)p(6,1);p(6,0);p(5,0);p(4,0);p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(4,3);	2881;418;388;370;394;416;414;300;332;306;1346;298;336;342;290;
S47684253	4vs1	3	30	p(0,4)p(0,3);p(0,2);p(0,1);p(1,1);p(0,1);p(0,2);p(0,3);p(0,4);p(1,4);p(2,4);p(2,3);	1928;294;386;994;718;339;325;440;348;348;305;
S47684253	Equal_8vs8_mirror	4	48	p(3,3)p(2,3);p(1,3);p(0,3);p(0,4);p(0,5);p(0,4);p(0,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,0);p(5,0);p(4,0);	1585;601;395;391;388;1300;266;312;394;390;362;336;382;318;388;1536;338;370;
S47684253	Equal_2vs5	5	62	p(2,4)p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(0,3);p(0,2);	1534;319;384;482;316;926;270;295;308;299;386;346;936;278;
S47684253	Equal_7vs2_mirror	6	72	p(2,4)p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,1);p(5,0);p(4,0);p(3,0);p(2,0);	1764;371;526;356;350;258;404;2352;332;346;
S47684253	3ways_3_mirror	7	79	p(3,4)p(3,3);p(3,2);p(3,1);p(2,1);p(1,1);p(0,1);p(0,0);	3675;322;384;728;354;700;262;
S47684253	3ways_4_mirror	8	89	p(2,2)p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);p(5,3);p(5,2);p(5,1);p(5,0);p(4,0);	1582;268;332;356;372;723;297;388;322;628;
S47684253	3ways_1	9	99	p(5,4)p(5,3);p(5,2);p(5,1);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(1,3);p(0,3);	1148;392;362;680;332;362;382;397;619;362;
S47684253	Equal_6vs3	10	114	p(4,4)p(4,3);p(4,2);p(3,2);p(2,2);p(1,2);p(2,2);p(3,2);p(4,2);p(4,3);p(4,4);p(4,5);p(4,6);p(4,7);p(5,7);p(6,7);	1940;291;287;331;364;1604;331;294;300;321;332;299;349;679;281;
S47684253	Equal_10vs2	11	117	p(3,7)p(3,8);p(3,9);p(4,9);	2252;358;532;
S47684253	Equal_7vs2	12	129	p(5,4)p(5,5);p(5,6);p(5,5);p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);p(1,0);	1113;396;1398;255;328;316;297;367;347;283;316;592;
S47684253	6vs2	13	138	p(0,1)p(0,2);p(0,3);p(0,2);p(0,1);p(1,1);p(2,1);p(3,1);p(4,1);p(4,2);	1099;295;596;281;311;302;333;313;546;
S47684253	3ways_4	14	149	p(4,2)p(5,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(1,3);p(1,4);p(1,5);p(2,5);	1214;276;603;338;447;307;277;291;307;598;310;
S47684253	Equal_8vs3_mirror	15	163	p(2,2)p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(8,3);p(7,3);p(6,3);p(5,3);	1350;255;279;273;292;308;298;472;319;343;371;528;287;320;
S47684253	Equal_4vs2	16	166	p(1,0)p(1,1);p(1,2);p(2,2);	1071;268;635;
S47684253	Equal_10vs2_mirror	17	178	p(2,7)p(2,6);p(2,5);p(3,5);p(4,5);p(5,5);p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);	1346;273;322;311;314;285;304;316;330;285;676;261;
S47684253	6vs1_2	18	189	p(4,6)p(5,6);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);	1258;277;300;310;353;295;301;287;370;749;257;
S47684253	Loop_2	19	201	p(7,3)p(6,3);p(5,3);p(5,2);p(5,1);p(5,0);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(1,2);p(0,2);	1076;307;265;407;384;436;324;394;348;344;657;287;
S47684253	Equal_7vs9_mirror	20	213	p(2,2)p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(7,3);p(7,4);p(6,4);	1370;319;442;286;333;296;413;279;317;788;277;265;
S47684253	Equal_6vs3_mirror	21	220	p(2,4)p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(6,3);	1357;242;332;336;290;600;302;
S47684253	Loop_1_mirror	22	234	p(0,0)p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(5,1);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(1,3);	1111;279;311;273;371;298;337;670;284;349;296;284;367;394;
S47684253	Equal_4vs2_mirror	23	244	p(4,0)p(4,1);p(4,2);p(4,1);p(4,0);p(3,0);p(2,0);p(1,0);p(1,1);p(1,2);p(0,2);	1149;257;506;284;385;358;324;624;250;308;
S47684253	3ways_1_mirror	24	253	p(2,4)p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(1,0);	973;395;389;286;292;402;322;616;619;
S47684253	Loop_2_mirror	25	265	p(0,3)p(0,2);p(0,1);p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(6,3);	2590;299;342;497;288;302;321;334;337;287;522;306;
S47684253	6vs1_1_mirror	26	282	p(2,5)p(1,5);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(5,5);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(5,1);p(4,1);p(3,1);p(3,0);p(2,0);	1689;273;325;270;326;327;271;321;268;350;334;305;287;320;325;522;309;
S47684253	Equal_6vs6_mirror	27	289	p(2,4)p(3,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(3,0);	1160;269;293;311;322;598;282;
S47684253	Equal_8vs8	28	311	p(6,3)p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(6,3);p(7,3);p(8,3);p(9,3);p(9,4);p(9,5);p(8,5);p(7,5);p(6,5);p(5,5);p(4,5);p(3,5);p(2,5);	2501;322;282;230;263;583;333;1083;270;332;284;314;252;334;308;828;290;318;320;886;332;288;
S47684253	Loop_1	29	320	p(7,0)p(6,0);p(5,0);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(1,2);p(1,3);	1344;521;262;268;335;299;341;573;292;
S47684253	Equal_7vs9	30	349	p(5,2)p(5,1);p(5,0);p(4,0);p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);p(0,1);p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(7,6);p(7,7);p(6,7);p(5,7);p(4,7);p(3,7);	1420;270;348;316;331;435;293;260;311;633;311;296;770;312;316;316;316;373;291;353;327;333;294;322;337;928;330;298;324;
S47684253	3ways_2	31	357	p(2,6)p(2,5);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	1435;320;292;304;246;248;326;644;
S47684253	6vs1_2_mirror	32	367	p(2,6)p(1,6);p(0,6);p(0,5);p(0,4);p(0,3);p(0,2);p(1,2);p(2,2);p(3,2);p(3,1);	2146;292;298;308;312;272;286;394;370;584;
S47684253	3ways_2_mirror	33	379	p(3,6)p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(2,1);p(1,1);p(2,1);p(3,1);p(4,1);p(5,1);p(5,2);	1483;278;298;274;274;328;380;562;760;256;318;568;
S47684253	Equal_2vs5_mirror	34	386	p(2,4)p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);p(0,2);p(0,3);	2593;272;236;266;312;722;318;
S47684253	4ways	35	402	p(2,6)p(2,5);p(2,4);p(3,4);p(4,4);p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(3,1);p(2,1);p(1,1);p(0,1);p(0,2);	1886;262;264;314;474;422;262;356;298;264;320;1194;304;290;262;606;
S47684253	Equal_6vs6	36	419	p(4,4)p(3,4);p(2,4);p(2,3);p(2,2);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);p(6,4);p(6,5);p(6,6);p(6,7);p(5,7);p(4,7);	1312;302;492;294;306;514;288;258;278;848;250;272;272;294;476;542;302;
S47684253	4vs1_mirror	37	424	p(2,4)p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);	963;319;301;532;422;
S47684253	4ways_mirror	38	436	p(3,6)p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(2,1);p(1,1);p(2,1);p(3,1);p(4,1);p(5,1);p(5,2);	3016;330;296;304;254;288;304;590;298;266;322;750;
S47684253	6vs2_mirror	39	441	p(5,1)p(4,1);p(3,1);p(2,1);p(1,1);p(1,0);	1289;362;308;306;556;
S47684253	6vs1_1	40	454	p(4,5)p(3,5);p(2,5);p(1,5);p(0,5);p(0,4);p(0,3);p(0,2);p(0,1);p(1,1);p(2,1);p(3,1);p(4,1);p(4,0);	1157;287;317;286;282;298;318;292;274;298;337;573;261;
S89474632	3ways_4	1	11	p(4,2)p(5,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(1,3);p(1,4);p(2,4);p(2,5);	4649;532;1804;352;500;374;446;884;398;632;438;
S89474632	Equal_10vs2_mirror	2	27	p(2,7)p(2,8);p(2,9);p(2,8);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(5,5);p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);	1811;374;908;320;484;344;460;384;422;390;742;312;430;384;686;328;
S89474632	3ways_1_mirror	3	32	p(2,4)p(2,3);p(2,2);p(2,1);p(2,0);p(1,0);	1886;358;398;696;376;
S89474632	Equal_6vs6_mirror	4	39	p(2,4)p(3,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(3,0);	3736;454;319;328;554;610;430;
S89474632	3ways_3_mirror	5	50	p(3,4)p(3,5);p(3,6);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(2,1);p(1,1);p(0,1);p(0,0);	1674;327;414;344;382;368;358;306;328;602;390;
S89474632	4ways_mirror	6	62	p(3,6)p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);p(2,1);p(1,1);p(2,1);p(3,1);p(4,1);p(5,1);p(5,2);	1634;360;353;327;304;336;344;1632;282;344;406;1000;
S89474632	6vs2	7	67	p(0,1)p(1,1);p(2,1);p(3,1);p(4,1);p(4,2);	1855;304;336;414;570;
S89474632	3ways_2	8	75	p(2,6)p(2,5);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	2553;382;320;322;321;374;399;592;
S89474632	Equal_8vs3	9	90	p(6,2)p(6,1);p(6,0);p(5,0);p(4,0);p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);p(4,3);	1162;328;306;336;358;328;298;296;1024;414;719;343;336;344;320;
S89474632	6vs1_2	10	101	p(4,6)p(5,6);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);	1552;330;312;304;306;304;336;328;382;610;290;
S89474632	4ways	11	113	p(2,6)p(2,5);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(3,1);p(2,1);p(1,1);p(0,1);p(0,2);	1744;330;350;306;321;413;374;548;374;344;312;610;
S89474632	Equal_2vs5_mirror	12	120	p(2,4)p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);p(0,2);p(0,3);	851;365;344;290;329;617;350;
S89474632	Equal_7vs9_mirror	13	146	p(2,2)p(2,3);p(2,4);p(2,5);p(1,5);p(0,5);p(0,6);p(0,7);p(0,6);p(0,5);p(1,5);p(2,5);p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(7,3);p(7,4);p(6,4);	1273;422;344;390;298;368;367;569;336;384;344;468;336;360;350;329;351;406;384;382;696;336;358;626;398;360;
S89474632	Loop_2	14	156	p(7,3)p(6,3);p(5,3);p(5,2);p(5,1);p(4,1);p(3,1);p(2,1);p(1,1);p(0,1);p(0,2);	986;327;374;368;866;330;366;516;618;328;
S89474632	Equal_4vs2_mirror	15	162	p(4,0)p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);	1731;288;361;585;328;382;
S89474632	4vs1	16	173	p(0,4)p(0,3);p(0,2);p(0,1);p(1,1);p(0,1);p(0,2);p(0,3);p(0,4);p(1,4);p(2,4);p(2,3);	870;328;352;718;666;382;890;322;320;336;304;
S89474632	Equal_6vs3	17	188	p(4,4)p(4,3);p(4,2);p(3,2);p(2,2);p(1,2);p(2,2);p(3,2);p(4,2);p(4,3);p(4,4);p(4,5);p(4,6);p(4,7);p(5,7);p(6,7);	1120;273;328;297;375;540;374;663;329;328;320;743;415;452;392;
S89474632	6vs1_1	18	205	p(4,5)p(5,5);p(6,5);p(5,5);p(4,5);p(3,5);p(2,5);p(1,5);p(0,5);p(0,4);p(0,3);p(0,2);p(0,1);p(1,1);p(2,1);p(3,1);p(4,1);p(4,0);	991;319;485;336;344;368;374;351;321;384;303;391;335;291;343;672;304;
S89474632	3ways_1	19	215	p(5,4)p(5,3);p(5,2);p(5,1);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	1001;304;368;446;349;314;656;352;523;384;
S89474632	Equal_7vs2_mirror	20	225	p(2,4)p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,1);p(5,0);p(4,0);p(3,0);p(2,0);	2125;307;312;319;328;312;330;608;369;304;
S89474632	Equal_6vs3_mirror	21	232	p(2,4)p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(6,3);	1131;314;344;319;351;650;351;
S89474632	4vs1_mirror	22	237	p(2,4)p(2,3);p(2,2);p(2,1);p(1,1);p(0,1);	906;335;374;626;352;
