subject,step,direct,rt
S99991343,6,1,448
S99991343,7,1,447
S99991343,9,1,426
S99991343,10,1,430
S99991343,11,1,1033
S99991343,12,1,439
S99991343,2,1,462
S99991343,4,1,410
S99991343,5,1,421
S99991343,6,1,403
S99991343,7,1,421
S99991343,8,1,441
S99991343,9,1,480
S99991343,2,1,455
S99991343,3,1,409
S99991343,4,1,416
S99991343,5,1,712
S99991343,6,1,416
S99991343,7,1,399
S99991343,8,1,393
S99991343,2,1,419
S99991343,3,1,346
S99991343,2,1,424
S99991343,2,1,551
S99991343,2,1,442
S99991343,4,1,393
S99991343,5,1,622
S99991343,6,1,433
S99991343,7,1,433
S99991343,8,1,488
S99991343,9,1,422
S99991343,2,1,441
S99991343,3,1,407
S99991343,6,1,480
S99991343,7,1,432
S99991343,8,1,456
S99991343,9,1,495
S99991343,10,1,408
S99991343,2,1,472
S99991343,3,1,410
S99991343,4,1,453
S99991343,5,1,368
S99991343,6,1,392
S99991343,7,1,472
S99991343,2,1,407
S99991343,3,1,384
S99991343,4,1,381
S99991343,5,1,421
S99991343,6,1,438
S99991343,7,1,697
S99991343,8,1,591
S99991343,9,1,368
S99991343,10,1,408
S99991343,11,1,416
S99991343,2,1,4317
S99991343,3,1,465
S99991343,4,1,392
S99991343,5,1,407
S99991343,6,1,431
S99991343,7,1,474
S99991343,8,1,398
S99991343,9,1,472
S99991343,10,1,464
S99991343,2,1,480
S99991343,4,1,425
S99991343,5,1,367
S99991343,6,1,376
S99991343,7,1,417
S99991343,2,1,416
S99991343,3,1,424
S99991343,4,1,342
S99991343,5,1,424
S99991343,6,1,401
S99991343,7,1,408
S99991343,8,1,392
S99991343,9,1,407
S99991343,2,1,488
S99991343,3,1,591
S99991343,4,1,1408
S99991343,5,1,928
S99991343,2,1,424
S99991343,4,1,424
S99991343,5,1,448
S99991343,6,1,464
S99991343,7,1,384
S99991343,8,1,456
S99991343,11,1,450
S99991343,12,1,726
S99991343,13,1,440
S99991343,14,1,440
S99991343,15,1,744
S99991343,16,1,432
S99991343,17,1,432
S99991343,19,1,551
S99991343,20,1,1448
S99991343,21,1,472
S99991343,2,1,439
S99991343,3,1,432
S99991343,4,1,424
S99991343,5,1,464
S99991343,6,1,377
S99991343,7,1,474
S99991343,9,1,409
S99991343,10,1,399
S99991343,11,1,448
S99991343,2,1,400
S99991343,4,1,406
S99991343,5,1,425
S99991343,6,1,408
S99991343,7,1,672
S99991343,8,1,415
S99991343,9,1,456
S99991343,11,1,392
S99991343,12,1,463
S99991343,13,1,833
S99991343,2,1,447
S99991343,3,1,440
S99991343,4,1,376
S99991343,5,1,424
S99991343,7,1,439
S99991343,8,1,442
S99991343,9,1,392
S99991343,10,1,679
S99991343,2,1,944
S99991343,3,1,423
S99991343,4,1,488
S99991343,5,1,465
S99991343,2,1,471
S99991343,3,1,428
S99991343,4,1,533
S99991343,5,1,759
S99991343,6,1,554
S99991343,7,1,502
S99991343,2,1,568
S99991343,3,1,472
S99991343,5,1,567
S99991343,6,1,448
S99991343,7,1,508
S99991343,8,1,411
S99991343,9,1,417
S99991343,10,1,424
S99991343,11,1,443
S99991343,2,1,624
S99991343,3,1,456
S99991343,4,1,424
S99991343,2,1,423
S99991343,4,1,831
S99991343,5,1,498
S99991343,6,1,391
S99991343,7,1,392
S99991343,8,1,428
S99991343,9,1,1059
S99991343,10,1,392
S99991343,11,1,370
S99991343,2,1,679
S99991343,3,1,632
S99991343,4,1,448
S99991343,5,1,428
S99991343,7,1,407
S99991343,8,1,394
S99991343,9,1,647
S99991343,10,1,384
S99991343,11,1,380
S99991343,12,1,620
S99991343,13,1,430
S99991343,14,1,459
S99991343,15,1,446
S99991343,2,1,448
S99991343,4,1,423
S99991343,5,1,432
S99991343,6,1,439
S99991343,7,1,416
S99991343,8,1,377
S99991343,9,1,431
S99991343,10,1,392
S99991343,11,1,425
S99991343,12,1,471
S99991343,13,1,400
S99991343,14,1,392
S99991343,15,1,408
S99991343,2,1,613
S99991343,3,1,400
S99991343,4,1,392
S99991343,5,1,360
S99991343,7,1,352
S99991343,8,1,352
S99991343,9,1,504
S99991343,10,1,352
S99991343,11,1,432
S99991343,12,1,439
S99991343,13,1,417
S99991343,14,1,417
S99991343,15,1,487
S99991343,2,1,400
S99991343,4,1,415
S99991343,5,1,400
S99991343,6,1,393
S99991343,7,1,392
S99991343,8,1,503
S84565588,2,1,352
S84565588,2,1,231
S84565588,3,1,697
S84565588,5,1,303
S84565588,6,1,338
S84565588,7,1,273
S84565588,8,1,943
S84565588,9,1,335
S84565588,10,1,363
S84565588,11,1,1031
S84565588,2,1,355
S84565588,3,1,292
S84565588,4,1,345
S84565588,6,1,472
S84565588,7,1,930
S84565588,8,1,311
S84565588,9,1,286
S84565588,10,1,312
S84565588,11,1,603
S84565588,12,1,519
S84565588,13,1,376
S84565588,14,1,350
S84565588,15,1,377
S84565588,16,1,374
S84565588,17,1,282
S84565588,18,1,367
S84565588,2,1,453
S84565588,3,1,458
S84565588,4,1,464
S84565588,5,1,366
S84565588,7,1,401
S84565588,8,1,364
S84565588,9,1,562
S84565588,11,1,338
S84565588,12,1,319
S84565588,13,1,279
S84565588,14,1,288
S84565588,15,1,616
S84565588,16,1,326
S84565588,2,1,270
S84565588,4,1,327
S84565588,5,1,812
S84565588,6,1,275
S84565588,7,1,258
S84565588,8,1,263
S84565588,11,1,247
S84565588,12,1,311
S84565588,13,1,282
S84565588,14,1,241
S84565588,15,1,516
S84565588,16,1,441
S84565588,17,1,319
S84565588,2,1,473
S84565588,4,1,341
S84565588,5,1,336
S84565588,6,1,339
S84565588,7,1,550
S84565588,8,1,433
S84565588,9,1,368
S84565588,11,1,224
S84565588,12,1,257
S84565588,13,1,544
S84565588,2,1,261
S84565588,4,1,297
S84565588,5,1,653
S84565588,6,1,321
S84565588,7,1,382
S84565588,8,1,289
S84565588,9,1,369
S84565588,2,1,272
S84565588,4,1,328
S84565588,5,1,450
S84565588,6,1,255
S84565588,7,1,329
S84565588,8,1,336
S84565588,9,1,282
S84565588,10,1,261
S84565588,11,1,846
S84565588,13,1,185
S84565588,14,1,262
S84565588,15,1,513
S84565588,2,1,545
S84565588,4,1,275
S84565588,5,1,970
S84565588,6,1,263
S84565588,7,1,309
S84565588,2,1,305
S84565588,3,1,252
S84565588,4,1,328
S84565588,5,1,626
S84565588,2,1,512
S84565588,3,1,405
S84565588,2,1,203
S84565588,4,1,256
S84565588,5,1,945
S84565588,6,0,1398
S84565588,7,0,230
S84565588,8,1,280
S84565588,9,1,354
S84565588,10,1,382
S84565588,2,1,593
S84565588,4,1,301
S84565588,5,1,344
S84565588,6,1,305
S84565588,7,1,375
S84565588,8,1,347
S84565588,9,1,304
S84565588,10,1,253
S84565588,11,1,284
S84565588,12,1,279
S84565588,13,1,289
S84565588,14,1,781
S84565588,15,1,227
S84565588,2,1,261
S84565588,3,1,271
S84565588,4,1,301
S84565588,5,1,310
S84565588,2,1,248
S84565588,3,1,265
S84565588,4,1,855
S84565588,5,1,245
S84565588,6,1,305
S84565588,7,1,949
S84565588,8,1,255
S84565588,9,1,307
S84565588,11,1,237
S84565588,12,1,609
S84565588,13,1,267
S84565588,14,1,271
S84565588,15,1,279
S84565588,16,1,320
S84565588,17,1,679
S84565588,18,1,280
S84565588,19,1,282
S84565588,20,1,494
S84565588,21,1,440
S84565588,22,1,481
S84565588,23,1,263
S84565588,24,1,324
S84565588,25,1,314
S84565588,2,1,676
S84565588,3,1,242
S84565588,4,1,266
S84565588,6,1,288
S84565588,7,1,364
S84565588,8,1,330
S84565588,9,1,409
S84565588,10,1,441
S84565588,11,1,336
S84565588,12,1,271
S84565588,13,1,720
S84565588,14,1,256
S84565588,15,1,257
S84565588,16,1,390
S84565588,17,1,337
S84565588,2,1,297
S84565588,4,1,305
S84565588,5,1,261
S84565588,6,1,281
S84565588,7,1,297
S84565588,2,1,271
S84565588,3,1,250
S84565588,4,1,247
S84565588,5,1,641
S84565588,2,1,618
S84565588,4,1,275
S84565588,5,1,282
S84565588,6,1,344
S84565588,7,1,276
S84565588,8,1,821
S84565588,9,1,225
S84565588,10,1,262
S84565588,11,1,245
S84565588,2,1,325
S84565588,4,1,279
S84565588,5,1,265
S84565588,6,1,225
S84565588,7,1,310
S84565588,8,1,372
S84565588,9,1,305
S84565588,10,1,260
S84565588,11,1,303
S84565588,12,1,292
S84565588,13,1,246
S84565588,14,1,287
S84565588,15,1,281
S84565588,2,1,258
S84565588,4,1,239
S84565588,5,1,279
S84565588,6,1,1496
S84565588,7,1,241
S84565588,8,1,251
S84565588,9,1,240
S84565588,10,1,509
S84565588,11,1,294
S84565588,12,1,267
S84565588,13,1,266
S84565588,14,1,299
S84565588,2,1,288
S84565588,2,1,1041
S84565588,3,1,200
S84565588,5,1,326
S84565588,6,1,547
S84565588,7,1,782
S84565588,8,1,282
S84565588,9,1,382
S84565588,10,1,465
S84565588,2,1,310
S84565588,3,1,363
S84565588,2,1,439
S84565588,4,1,266
S84565588,5,1,856
S84565588,6,1,232
S84565588,7,1,850
S84565588,8,1,338
S84565588,2,1,343
S84565588,2,1,999
S84565588,3,1,305
S84565588,5,1,392
S84565588,6,1,287
S84565588,7,1,512
S84565588,8,1,320
S84565588,9,1,582
S84565588,10,1,970
S84565588,2,1,289
S84565588,4,1,294
S84565588,5,1,309
S84565588,6,1,304
S84565588,7,1,336
S84565588,8,1,323
S84565588,9,1,311
S84565588,10,1,255
S84565588,11,1,272
S84565588,2,1,362
S84565588,3,1,559
S84565588,4,1,328
S84565588,5,1,341
S84565588,6,1,289
S84565588,7,1,321
S84565588,9,1,246
S84565588,10,1,271
S84565588,11,1,238
S84565588,12,1,325
S84565588,13,1,231
S84565588,14,1,287
S84565588,15,1,285
S84565588,16,1,260
S84565588,17,1,246
S84565588,18,1,272
S84565588,19,1,472
S84565588,20,1,297
S84565588,21,1,414
S84565588,22,1,323
S84565588,23,1,219
S84565588,2,1,239
S84565588,3,1,313
S84565588,4,1,765
S84565588,6,1,272
S84565588,7,1,271
S84565588,8,1,304
S84565588,9,1,441
S84565588,10,1,1457
S84565588,11,1,294
S84565588,12,1,267
S84565588,13,1,623
S84565588,14,1,416
S84565588,15,1,366
S84565588,16,1,424
S84565588,17,1,415
S84565588,18,1,388
S84565588,2,1,238
S84565588,3,1,284
S84565588,5,1,220
S84565588,6,1,296
S84565588,7,1,287
S84565588,8,1,739
S84565588,9,1,482
S84565588,10,1,256
S84565588,11,1,463
S84565588,2,1,283
S84565588,4,1,309
S84565588,5,1,737
S84565588,6,1,280
S84565588,7,1,281
S84565588,2,1,324
S84565588,4,1,280
S84565588,5,1,841
S84565588,6,1,303
S84565588,7,1,305
S84565588,8,1,311
S84565588,9,1,304
S84565588,10,1,265
S84565588,11,1,279
S84565588,2,1,322
S84565588,4,1,327
S84565588,5,1,682
S84565588,6,1,1407
S84565588,7,1,217
S84565588,9,1,263
S84565588,10,1,326
S84565588,11,1,408
S84565588,12,1,1373
S84565588,2,1,360
S84565588,4,1,260
S84565588,5,1,540
S84565588,6,1,292
S84565588,7,1,830
S84565588,8,1,400
S84565588,9,1,287
S84565588,2,1,327
S84565588,4,1,288
S84565588,5,1,287
S84565588,6,1,275
S84565588,7,1,584
S84565588,8,1,234
S84565588,11,1,289
S84565588,12,1,377
S84565588,13,1,359
S84565588,14,1,323
S84565588,15,1,503
S84565588,16,1,245
S84565588,17,1,529
S84565588,19,1,303
S84565588,20,1,503
S84565588,21,1,1522
S84565588,2,1,282
S84565588,2,1,291
S84565588,3,1,246
S84565588,4,1,338
S84565588,5,1,350
S84565588,2,1,480
S84565588,4,1,257
S84565588,6,1,632
S84565588,7,1,249
S84565588,8,1,312
S84565588,9,1,503
S84565588,10,1,340
S84565588,11,1,315
S84565588,12,1,228
S84565588,13,1,236
S84565588,15,1,249
S84565588,16,1,585
S84565588,17,1,335
S84565588,2,1,393
S84565588,3,1,325
S84565588,4,1,352
S84565588,6,1,471
S84565588,7,1,304
S84565588,8,1,312
S84565588,9,1,269
S84565588,10,1,328
S84565588,11,1,346
S84565588,12,1,274
S84565588,13,1,912
S84565588,14,1,606
S84565588,15,1,318
S84565588,16,1,339
S84565588,17,1,367
S56618969,2,1,438
S56618969,4,0,364
S56618969,5,0,2083
S56618969,6,0,428
S56618969,7,0,412
S56618969,8,1,381
S56618969,9,1,397
S56618969,10,1,939
S56618969,11,1,422
S56618969,12,1,579
S56618969,2,1,384
S56618969,4,1,360
S56618969,5,1,502
S56618969,6,1,392
S56618969,7,1,456
S56618969,8,1,443
S56618969,9,1,478
S56618969,10,1,482
S56618969,11,1,502
S56618969,2,1,402
S56618969,4,1,366
S56618969,5,1,452
S56618969,6,1,467
S56618969,7,1,402
S56618969,8,1,358
S56618969,9,1,381
S56618969,10,1,380
S56618969,11,1,447
S56618969,2,1,322
S56618969,4,1,374
S56618969,5,1,380
S56618969,6,1,360
S56618969,7,1,394
S56618969,2,1,387
S56618969,4,1,333
S56618969,5,1,500
S56618969,6,1,387
S56618969,7,1,380
S56618969,8,1,425
S56618969,9,1,414
S56618969,11,1,372
S56618969,12,1,338
S56618969,13,1,336
S56618969,2,1,277
S56618969,2,1,313
S56618969,3,1,394
S56618969,4,1,360
S56618969,5,1,381
S56618969,2,1,386
S56618969,4,1,273
S56618969,5,1,299
S56618969,6,1,337
S56618969,7,1,600
S56618969,8,1,759
S56618969,9,1,464
S56618969,2,1,295
S56618969,3,1,346
S56618969,4,1,328
S56618969,5,1,318
S56618969,6,1,716
S56618969,7,1,349
S56618969,9,1,310
S56618969,10,1,266
S56618969,11,1,426
S56618969,2,1,297
S56618969,4,1,404
S56618969,5,1,339
S56618969,6,1,344
S56618969,7,1,358
S56618969,8,1,358
S56618969,9,1,412
S56618969,2,1,405
S56618969,2,1,283
S56618969,4,1,316
S56618969,5,1,341
S56618969,6,1,397
S56618969,7,1,629
S56618969,8,1,359
S56618969,10,1,381
S56618969,11,1,352
S56618969,12,1,397
S56618969,13,1,441
S56618969,14,1,877
S56618969,15,1,326
S56618969,17,1,378
S56618969,18,1,430
S56618969,19,1,674
S56618969,2,1,491
S56618969,3,1,440
S56618969,5,1,627
S56618969,6,1,339
S56618969,7,1,401
S56618969,8,1,683
S56618969,9,1,329
S56618969,10,1,374
S56618969,11,1,368
S56618969,2,1,452
S56618969,3,1,398
S56618969,4,1,388
S56618969,7,1,361
S56618969,8,1,316
S56618969,9,1,502
S56618969,10,1,377
S56618969,11,1,1311
S56618969,12,1,1678
S56618969,13,1,551
S56618969,15,1,342
S56618969,16,1,380
S56618969,17,1,450
S56618969,2,1,341
S56618969,3,1,471
S56618969,5,1,912
S56618969,6,1,425
S56618969,7,1,439
S56618969,8,1,433
S56618969,9,1,382
S56618969,10,1,447
S56618969,2,1,368
S56618969,3,1,358
S56618969,4,1,632
S56618969,5,1,405
S56618969,7,1,384
S56618969,8,1,409
S56618969,9,1,490
S56618969,10,1,371
S56618969,11,1,398
S56618969,12,1,364
S56618969,13,1,462
S56618969,14,1,514
S56618969,15,1,433
S56618969,2,1,446
S56618969,3,1,404
S56618969,4,1,351
S56618969,5,1,413
S56618969,6,1,475
S56618969,7,1,502
S56618969,2,1,271
S56618969,4,1,374
S56618969,5,1,326
S56618969,6,1,1500
S56618969,7,1,523
S56618969,9,1,588
S56618969,10,1,455
S56618969,11,1,530
S56618969,12,1,423
S56618969,2,1,401
S56618969,3,1,390
S56618969,4,1,438
S56618969,5,1,425
S56618969,6,1,463
S56618969,7,1,413
S56618969,9,1,345
S56618969,10,1,361
S56618969,11,1,357
S56618969,12,1,401
S56618969,13,1,357
S56618969,14,1,422
S56618969,15,1,364
S56618969,16,1,405
S56618969,17,1,409
S56618969,18,1,444
S56618969,19,1,400
S56618969,20,1,445
S56618969,21,1,292
S56618969,22,1,449
S56618969,23,1,428
S56618969,2,1,433
S56618969,3,1,644
S56618969,5,1,441
S56618969,6,1,424
S56618969,7,1,373
S56618969,8,1,427
S56618969,9,1,443
S56618969,10,1,525
S56618969,11,1,477
S56618969,2,1,435
S56618969,4,1,362
S56618969,5,1,781
S56618969,6,1,338
S56618969,7,1,630
S56618969,8,1,398
S56618969,2,1,510
S56618969,2,1,403
S56618969,3,1,324
S56618969,4,1,431
S56618969,6,1,438
S56618969,7,1,394
S56618969,8,1,416
S56618969,9,1,355
S56618969,10,1,484
S56618969,11,1,661
S56618969,12,1,405
S56618969,13,1,1433
S56618969,14,1,425
S56618969,15,1,526
S56618969,16,1,494
S56618969,17,1,646
S56618969,18,1,568
S56618969,2,1,409
S56618969,3,1,489
S56618969,4,1,548
S56618969,5,1,537
S56618969,7,1,510
S56618969,8,1,342
S56618969,9,1,502
S56618969,10,1,439
S56618969,2,1,324
S56618969,3,1,352
S56618969,4,1,368
S56618969,6,1,377
S56618969,7,1,447
S56618969,8,1,547
S56618969,9,1,462
S56618969,10,1,514
S56618969,11,1,443
S56618969,12,1,397
S56618969,13,1,541
S56618969,14,1,531
S56618969,15,1,424
S56618969,16,1,474
S56618969,17,1,462
S56618969,18,1,489
S56618969,2,1,416
S56618969,3,1,478
S56618969,4,1,924
S56618969,5,1,430
S56618969,6,1,531
S56618969,7,1,495
S56618969,2,1,465
S56618969,3,1,447
S56618969,4,1,571
S56618969,5,1,569
S56618969,2,1,436
S56618969,3,1,505
S56618969,2,1,431
S56618969,3,1,459
S56618969,4,1,354
S56618969,5,1,522
S56618969,6,1,481
S56618969,8,1,478
S56618969,9,1,465
S56618969,10,1,583
S56618969,11,1,558
S56618969,2,1,904
S56618969,3,1,470
S56618969,4,1,402
S56618969,5,1,447
S56618969,6,1,419
S56618969,7,1,418
S56618969,8,1,492
S56618969,9,1,762
S56618969,10,1,612
S56618969,2,1,1919
S56618969,3,0,327
S56618969,4,0,515
S56618969,5,0,746
S56618969,6,0,503
S56618969,7,0,558
S56618969,2,1,347
S56618969,3,1,435
S56618969,4,1,409
S56618969,5,1,753
S56618969,7,1,412
S56618969,8,1,341
S56618969,9,1,409
S56618969,10,1,383
S56618969,11,1,404
S56618969,12,1,492
S56618969,13,1,475
S56618969,14,1,446
S56618969,15,1,437
S56618969,2,1,341
S56618969,3,1,554
S56618969,5,1,420
S56618969,6,1,410
S56618969,7,1,466
S56618969,8,1,417
S56618969,2,1,512
S56618969,3,1,405
S56618969,4,1,389
S56618969,6,1,330
S56618969,7,1,387
S56618969,8,1,430
S56618969,9,1,425
S56618969,10,1,416
S56618969,11,1,425
S56618969,12,1,438
S56618969,13,1,787
S56618969,14,1,1086
S56618969,15,1,454
S56618969,16,1,577
S56618969,17,1,535
S56618969,2,1,626
S56618969,3,0,496
S56618969,4,0,1023
S56618969,6,1,402
S56618969,7,1,365
S56618969,8,1,610
S56618969,9,1,410
S56618969,10,1,483
S56618969,11,1,449
S56618969,12,1,432
S56618969,13,1,421
S56618969,14,1,535
S56618969,15,1,481
S56618969,16,1,490
S56618969,17,1,523
S56618969,2,1,326
S56618969,3,1,353
S56618969,4,1,732
S56618969,5,1,438
S56618969,7,1,424
S56618969,8,1,439
S56618969,9,1,499
S56618969,10,1,567
S56618969,11,1,437
S56618969,12,1,433
S56618969,2,1,390
S56618969,3,1,1042
S56618969,4,1,448
S56618969,5,1,432
S56618969,6,1,558
S56618969,7,1,408
S56618969,8,1,599
S56618969,9,1,429
S56618969,10,1,444
S56618969,11,1,500
S56618969,2,1,386
S56618969,3,1,418
S56618969,4,1,406
S56618969,5,1,498
S56618969,7,1,404
S56618969,8,1,381
S56618969,9,1,449
S56618969,10,1,450
S56618969,11,1,376
S56618969,12,1,601
S56618969,13,1,420
S56618969,2,1,366
S56618969,3,1,404
S56618969,2,1,371
S56618969,3,1,367
S56618969,4,1,410
S56618969,5,1,393
S56618969,6,1,479
S56618969,7,1,427
S56618969,8,1,418
S56618969,9,1,637
S57356312,2,1,416
S57356312,4,1,514
S57356312,5,1,496
S57356312,6,1,464
S57356312,7,1,610
S57356312,8,1,639
S57356312,9,1,819
S57356312,10,1,592
S57356312,11,1,480
S57356312,2,1,464
S57356312,4,1,352
S57356312,6,1,466
S57356312,7,1,424
S57356312,8,1,720
S57356312,9,1,450
S57356312,10,1,592
S57356312,11,1,578
S57356312,12,1,448
S57356312,13,1,624
S57356312,2,1,623
S57356312,3,1,561
S57356312,4,1,706
S57356312,5,1,831
S57356312,7,1,431
S57356312,8,1,512
S57356312,9,1,499
S57356312,10,1,743
S57356312,2,1,481
S57356312,3,1,464
S57356312,4,1,544
S57356312,6,1,402
S57356312,7,1,608
S57356312,8,1,416
S57356312,9,1,546
S57356312,10,1,752
S57356312,11,1,448
S57356312,12,1,482
S57356312,13,1,592
S57356312,14,1,586
S57356312,15,1,576
S57356312,16,1,512
S57356312,17,1,594
S57356312,18,1,480
S57356312,2,1,450
S57356312,3,1,432
S57356312,4,1,656
S57356312,6,1,416
S57356312,7,1,544
S57356312,8,1,522
S57356312,9,1,463
S57356312,10,1,497
S57356312,11,1,578
S57356312,12,1,528
S57356312,13,1,1026
S57356312,14,1,687
S57356312,15,1,577
S57356312,16,1,690
S57356312,17,1,567
S57356312,2,1,687
S57356312,3,1,512
S57356312,4,1,594
S57356312,5,1,640
S57356312,7,1,364
S57356312,8,1,370
S57356312,9,1,578
S57356312,10,1,688
S57356312,11,1,530
S57356312,12,1,592
S57356312,13,1,786
S57356312,14,1,512
S57356312,15,1,690
S57356312,2,1,496
S57356312,4,1,464
S57356312,5,1,688
S57356312,6,1,610
S57356312,7,1,736
S57356312,8,1,689
S57356312,11,1,400
S57356312,12,1,425
S57356312,13,1,559
S57356312,14,1,610
S57356312,15,1,520
S57356312,16,1,610
S57356312,17,1,528
S57356312,19,1,656
S57356312,20,1,499
S57356312,21,1,511
S57356312,2,1,464
S57356312,4,1,448
S57356312,5,1,402
S57356312,6,1,480
S57356312,7,1,384
S57356312,8,1,498
S57356312,9,1,384
S57356312,10,1,464
S57356312,11,1,530
S57356312,2,1,848
S57356312,3,1,402
S57356312,4,1,432
S57356312,5,1,592
S57356312,6,1,434
S57356312,7,1,496
S57356312,8,1,480
S57356312,9,1,466
S57356312,11,1,499
S57356312,12,1,351
S57356312,13,1,401
S57356312,14,1,546
S57356312,15,1,480
S57356312,16,1,463
S57356312,17,1,468
S57356312,18,1,559
S57356312,19,1,415
S57356312,20,1,480
S57356312,21,1,418
S57356312,22,1,944
S57356312,23,1,707
S57356312,24,1,447
S57356312,25,1,562
S57356312,2,1,475
S57356312,4,1,385
S57356312,5,1,1011
S57356312,6,1,463
S57356312,7,1,592
S57356312,8,1,434
S57356312,9,1,640
S57356312,2,1,433
S57356312,4,1,530
S57356312,5,1,400
S57356312,6,1,576
S57356312,7,1,626
S57356312,8,1,424
S57356312,2,1,432
S57356312,3,1,482
S57356312,5,1,464
S57356312,6,1,466
S57356312,7,1,480
S57356312,8,1,464
S57356312,9,1,482
S57356312,10,1,512
S57356312,11,1,576
S57356312,2,1,434
S57356312,3,1,416
S57356312,4,1,592
S57356312,2,1,496
S57356312,2,1,463
S57356312,2,1,817
S57356312,4,1,408
S57356312,5,1,466
S57356312,6,1,560
S57356312,7,1,736
S57356312,8,1,626
S57356312,9,1,432
S57356312,2,1,690
S57356312,2,1,690
S57356312,4,1,400
S57356312,5,1,368
S57356312,6,1,464
S57356312,7,1,850
S57356312,2,1,418
S57356312,2,1,402
S57356312,4,1,520
S57356312,5,1,418
S57356312,6,1,400
S57356312,7,1,512
S57356312,2,1,368
S57356312,2,1,399
S57356312,3,1,433
S57356312,2,1,689
S57356312,3,1,560
S57356312,4,1,658
S57356312,5,1,496
S57356312,7,1,368
S57356312,8,1,416
S57356312,9,1,464
S57356312,10,1,882
S57356312,2,1,480
S57356312,4,1,402
S57356312,5,1,480
S57356312,6,1,464
S57356312,7,1,402
S57356312,8,1,432
S57356312,9,1,592
S57356312,10,1,434
S57356312,11,1,496
S57356312,2,1,449
S57356312,4,1,383
S57356312,5,1,595
S57356312,6,1,400
S57356312,7,1,424
S57356312,2,1,383
S57356312,3,1,416
S57356312,4,1,432
S57356312,5,1,674
S57356312,6,1,464
S57356312,7,1,432
S57356312,9,1,738
S57356312,10,1,416
S57356312,11,1,336
S57356312,12,1,400
S57356312,13,1,370
S57356312,14,1,489
S57356312,15,1,417
S57356312,16,1,418
S57356312,17,1,863
S57356312,18,1,401
S57356312,19,1,529
S57356312,20,1,593
S57356312,21,1,657
S57356312,22,1,448
S57356312,23,1,577
S57356312,2,1,431
S57356312,3,1,496
S57356312,4,1,560
S57356312,6,1,400
S57356312,7,1,504
S57356312,8,1,512
S57356312,9,1,626
S57356312,10,1,692
S57356312,11,1,494
S57356312,12,1,464
S57356312,13,1,448
S57356312,14,1,498
S57356312,15,1,496
S57356312,16,1,480
S57356312,17,1,610
S57356312,2,1,546
S57356312,4,1,416
S57356312,5,1,880
S57356312,6,1,406
S57356312,7,1,540
S57356312,8,1,464
S57356312,9,1,514
S57356312,10,1,432
S57356312,11,1,480
S57356312,12,1,418
S57356312,13,1,512
S57356312,14,1,560
S57356312,15,1,610
S57356312,2,1,496
S57356312,3,1,402
S57356312,4,1,463
S57356312,5,1,496
S57356312,2,1,402
S57356312,4,1,384
S57356312,5,1,416
S57356312,6,1,898
S57356312,7,1,384
S57356312,8,1,856
S57356312,9,1,498
S57356312,10,1,418
S57356312,11,1,446
S57356312,13,1,400
S57356312,14,1,514
S57356312,15,1,448
S57356312,2,1,352
S57356312,4,1,400
S57356312,5,1,560
S57356312,6,1,530
S57356312,7,1,400
S57356312,8,1,512
S57356312,9,1,674
S57356312,10,1,416
S57356312,11,1,608
S57356312,12,1,418
S57356312,13,1,400
S57356312,14,1,448
S57356312,2,1,675
S57356312,3,1,463
S57356312,4,1,464
S57356312,5,1,706
S57356312,7,1,432
S57356312,8,1,338
S57356312,9,1,376
S57356312,10,1,528
S57356312,11,1,482
S57356312,2,1,432
S57356312,4,1,354
S57356312,5,1,416
S57356312,6,1,528
S57356312,7,1,546
S57356312,8,1,656
S57356312,9,1,400
S57356312,10,1,482
S57356312,11,1,608
S57356312,12,1,656
S57356312,13,1,818
S57356312,14,1,511
S57356312,15,1,578
S57356312,2,1,447
S57356312,4,1,432
S57356312,5,1,448
S57356312,6,1,882
S57356312,7,1,416
S57356312,8,1,704
S57356312,9,1,418
S57356312,2,1,1482
S57356312,4,1,450
