subject	world	trialNo	steps	path	times
S99772349	easy_large_loop_2	8	164	p(0,0)p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(5,1);p(6,1);p(7,1);p(8,1);p(9,1);p(9,2);p(9,3);p(9,4);	1798;332;158;328;328;739;1888;732;117;575;1500;212;539;
S99772349	medium_roomG	9	169	p(3,3)p(4,3);p(5,3);p(5,2);p(5,1);p(6,1);	1912;292;526;538;913;
S99772349	medium_library	10	178	p(1,3)p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,0);p(7,0);	2170;442;338;328;327;465;1114;1143;262;
S99772349	medium_library_rotate	11	187	p(2,1)p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(2,5);p(2,4);p(2,3);p(3,3);	1301;1000;425;345;226;373;992;270;266;
S99772349	medium_roomG_copy	12	204	p(6,3)p(7,3);p(8,3);p(9,3);p(10,3);p(11,3);p(11,2);p(11,1);p(12,1);p(13,1);p(12,1);p(11,1);p(11,2);p(11,3);p(11,4);p(11,5);p(11,6);p(12,6);	1490;245;506;14;446;660;343;973;1675;1046;521;171;222;530;415;735;406;
S99772349	medium_cathedral	13	241	p(2,4)p(3,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(4,1);p(4,2);p(4,3);p(5,3);p(5,4);p(5,5);p(4,5);p(4,6);p(4,7);p(4,8);p(5,8);p(6,8);p(7,8);p(6,8);p(5,8);p(4,8);p(4,7);p(4,6);p(4,5);p(4,4);p(3,4);p(2,4);p(1,4);p(0,4);p(0,5);p(0,6);p(0,7);	2453;934;319;345;912;312;2216;255;2981;329;345;464;504;198;838;2253;634;175;744;311;534;443;791;1186;1424;302;303;321;340;366;314;291;336;345;1336;250;290;
S99772349	medium_cathedral_copy	14	278	p(4,4)p(5,4);p(6,4);p(7,4);p(8,4);p(8,3);p(8,2);p(8,1);p(8,0);p(9,0);p(10,0);p(11,0);p(10,0);p(9,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(8,5);p(8,6);p(8,7);p(8,8);p(8,7);p(8,6);p(8,5);p(8,4);p(7,4);p(6,4);p(5,4);p(4,4);p(3,4);p(2,4);p(1,4);p(0,4);p(0,5);p(0,6);p(0,7);	1945;305;285;677;351;2199;434;342;376;1409;352;1016;360;336;383;556;3354;300;257;558;295;322;1169;1959;270;2474;639;273;345;1854;748;390;412;926;1032;363;509;
S99772349	medium_cubicles	15	291	p(0,0)p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(5,1);p(4,1);p(4,2);p(4,3);p(4,4);p(4,5);p(5,5);p(5,6);	1760;847;401;688;4308;442;635;398;330;1448;313;1739;1195;
S99772349	hard_two_big_rooms_1	16	302	p(9,3)p(10,3);p(11,3);p(12,3);p(12,2);p(12,1);p(12,0);p(13,0);p(14,0);p(15,0);p(16,0);p(17,0);	1598;453;345;506;493;490;684;393;210;283;325;
S99772349	hard_hallway_0_copy	17	336	p(0,0)p(0,1);p(0,2);p(0,3);p(0,4);p(0,5);p(0,6);p(1,6);p(2,6);p(3,6);p(4,6);p(5,6);p(6,6);p(6,5);p(6,6);p(7,6);p(8,6);p(9,6);p(10,6);p(11,6);p(12,6);p(13,6);p(14,6);p(15,6);p(15,5);p(15,4);p(15,3);p(15,2);p(15,1);p(15,0);p(14,0);p(13,0);p(12,0);p(12,1);p(12,2);	2649;296;383;637;267;325;668;372;2760;322;314;302;378;941;314;221;403;909;1087;322;281;215;2109;266;295;898;294;309;463;238;247;264;4800;272;
S99772349	hard_two_loops_0	18	366	p(9,7)p(8,7);p(7,7);p(6,7);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(5,1);p(4,1);p(4,2);p(4,3);p(4,2);p(4,1);p(5,1);p(6,1);p(6,0);p(7,0);p(8,0);p(9,0);p(10,0);p(11,0);p(12,0);p(12,1);p(13,1);p(14,1);p(15,1);p(16,1);p(17,1);	2727;636;458;515;1414;325;1269;296;397;1378;512;326;1329;1120;567;521;297;975;234;1254;372;363;225;536;1250;1056;774;412;1608;364;
S99772349	hard_hallway_1	19	383	p(4,0)p(5,0);p(4,0);p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(3,6);p(2,6);p(1,6);	3184;1424;1863;2849;376;345;438;528;698;311;2065;100;850;434;358;986;1040;
S99772349	hard_hallway_1_rotate	20	392	p(10,4)p(10,5);p(10,6);p(10,7);p(9,7);p(8,7);p(8,6);p(8,5);p(7,5);p(6,5);	2045;293;312;415;455;954;383;274;311;
S99772349	hard_hallway_0	21	402	p(14,5)p(14,4);p(14,3);p(14,2);p(14,1);p(14,0);p(13,0);p(12,0);p(12,1);p(12,2);p(12,3);	3999;358;374;640;379;374;464;1025;288;384;
S99772349	hard_two_loops_2	22	434	p(10,2)p(11,2);p(12,2);p(13,2);p(14,2);p(14,3);p(14,4);p(15,4);p(16,4);p(16,3);p(16,2);p(17,2);p(16,2);p(16,3);p(16,4);p(15,4);p(14,4);p(14,3);p(14,2);p(13,2);p(12,2);p(11,2);p(10,2);p(9,2);p(8,2);p(7,2);p(6,2);p(6,3);p(6,4);p(5,4);p(4,4);p(3,4);p(2,4);	1977;338;852;352;1760;309;443;401;915;401;480;1127;349;270;294;459;429;343;386;336;370;308;290;394;670;436;981;328;679;455;323;1137;
S99772349	hard_two_big_rooms_0	23	444	p(7,0)p(6,0);p(6,1);p(6,2);p(6,3);p(5,3);p(4,3);p(4,2);p(4,1);p(4,0);p(3,0);	1677;405;385;1113;762;341;1193;271;288;367;
S99741740	easy_spider_2	1	10	p(4,5)p(4,4);p(4,3);p(4,2);p(4,1);p(5,1);p(6,1);p(6,2);p(6,3);p(6,4);p(7,4);	2577;808;336;737;1167;448;457;394;1047;624;
S99741740	easy_large_loop_2	2	43	p(0,0)p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(4,5);p(3,5);p(2,5);p(1,5);p(0,5);p(0,4);p(0,3);p(0,2);p(0,1);p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(5,1);p(6,1);p(7,1);p(8,1);p(9,1);p(9,2);p(9,3);p(9,4);	2346;688;560;424;384;760;424;985;544;856;615;393;415;480;464;392;432;536;384;1536;464;296;1889;607;344;416;560;1081;335;320;769;479;480;
S99741740	easy_large_loop_2_copy	3	76	p(0,0)p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(7,1);p(8,1);p(9,1);p(10,1);p(11,1);p(12,1);p(13,1);p(13,2);p(13,3);p(13,4);p(13,3);p(13,2);p(13,1);p(12,1);p(11,1);p(10,1);p(9,1);p(8,1);p(7,1);p(7,2);p(7,3);p(7,4);p(7,5);p(7,6);p(7,7);p(6,7);	1525;1928;288;272;360;377;703;479;1073;360;344;495;1161;567;1041;424;432;807;296;712;4249;320;359;825;439;401;624;329;631;399;320;401;360;
S99741740	easy_spider_1	4	107	p(2,3)p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(8,3);p(8,4);p(8,5);p(8,6);p(8,5);p(8,4);p(8,3);p(7,3);p(6,3);p(5,3);p(4,3);p(3,3);p(2,3);p(2,4);p(2,5);p(2,6);p(1,6);p(0,6);p(0,5);p(0,4);	1923;304;608;504;1360;312;1408;535;641;287;321;335;601;663;536;1113;304;313;328;376;304;417;335;664;472;249;767;608;359;346;1071;
S99741740	easy_labyrinth	5	113	p(0,2)p(1,2);p(2,2);p(3,2);p(4,2);p(4,1);p(4,0);	4935;289;295;257;1448;295;
S99741740	easy_large_loop_1	6	128	p(0,4)p(0,3);p(0,2);p(0,1);p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);p(6,3);	1157;279;232;1151;728;305;368;919;337;463;288;321;712;335;864;
S99741740	easy_spider_3_copy	7	139	p(2,5)p(3,5);p(4,5);p(5,5);p(6,5);p(7,5);p(8,5);p(9,5);p(10,5);p(10,6);p(10,7);p(9,7);	283879;3665;439;407;240;680;1729;456;2040;519;434;
S99741740	easy_spider_3	8	146	p(2,3)p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,0);	1549;352;337;319;1400;354;550;
S99741740	medium_library_rotate	9	151	p(2,1)p(2,2);p(2,3);p(2,4);p(2,3);p(3,3);	2141;392;297;1017;1638;
S99741740	medium_cubicles	10	162	p(0,0)p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(4,5);p(5,5);p(5,6);	1059;536;1776;544;4528;608;408;992;480;1104;943;
S99741740	medium_cathedral_copy	11	197	p(4,4)p(5,4);p(6,4);p(7,4);p(8,4);p(8,3);p(8,2);p(8,1);p(8,0);p(9,0);p(10,0);p(9,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(8,5);p(8,6);p(8,7);p(8,8);p(8,7);p(8,6);p(8,5);p(8,4);p(7,4);p(6,4);p(5,4);p(4,4);p(3,4);p(2,4);p(1,4);p(0,4);p(0,5);p(0,6);p(0,7);	6113;281;343;1192;328;776;431;721;2320;576;968;432;1624;264;3648;384;376;303;376;865;1720;280;320;895;665;354;375;1506;606;361;399;520;1496;312;960;
S99741740	medium_roomG	12	204	p(3,3)p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(6,1);	1524;455;888;648;456;1448;649;
S99741740	medium_cathedral	13	239	p(2,4)p(3,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(5,0);p(6,0);p(5,0);p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(4,5);p(4,6);p(4,7);p(4,8);p(5,8);p(6,8);p(7,8);p(6,8);p(5,8);p(4,8);p(4,7);p(4,6);p(4,5);p(4,4);p(3,4);p(2,4);p(1,4);p(0,4);p(0,5);p(0,6);p(0,7);	2312;592;328;344;488;920;1936;344;968;344;408;1824;432;432;224;223;913;664;2761;302;370;1815;312;312;848;288;248;792;440;344;321;351;1063;384;593;
S99741740	medium_roomG_copy	14	258	p(6,3)p(7,3);p(8,3);p(9,3);p(10,3);p(11,3);p(11,2);p(11,1);p(11,0);p(12,0);p(13,0);p(12,0);p(11,0);p(11,1);p(11,2);p(11,3);p(11,4);p(11,5);p(11,6);p(12,6);	1244;399;1473;697;478;1544;296;352;1281;415;1962;695;1711;408;323;405;256;898;999;
S99741740	medium_library	15	271	p(1,3)p(1,2);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,0);p(7,0);	1950;296;2112;273;279;257;224;896;329;680;472;1039;370;
S99741740	hard_hallway_1	16	314	p(4,0)p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(7,3);p(7,4);p(7,5);p(7,6);p(7,7);p(7,8);p(7,7);p(7,6);p(7,5);p(7,4);p(7,3);p(7,2);p(7,1);p(7,0);p(6,0);p(5,0);p(4,0);p(3,0);p(2,0);p(1,0);p(0,0);p(0,1);p(0,2);p(0,3);p(0,2);p(0,1);p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(3,6);p(2,6);p(1,6);	1799;376;360;280;241;527;1120;329;295;272;257;3767;1696;272;344;784;1400;287;329;544;1792;656;368;1223;353;680;527;585;1920;1271;256;2640;1857;407;585;224;240;424;1903;296;241;391;1064;
S99741740	hard_hallway_0	17	324	p(14,5)p(14,4);p(14,3);p(14,2);p(14,1);p(14,0);p(13,0);p(12,0);p(12,1);p(12,2);p(12,3);	41790;320;544;247;305;552;3223;1784;352;601;
S99741740	hard_two_big_rooms_1	18	367	p(9,3)p(8,3);p(7,3);p(6,3);p(6,2);p(6,1);p(6,0);p(5,0);p(4,0);p(4,1);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);p(1,0);p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(4,1);p(4,0);p(5,0);p(6,0);p(6,1);p(6,2);p(6,3);p(7,3);p(8,3);p(9,3);p(10,3);p(11,3);p(12,3);p(12,2);p(12,1);p(12,0);p(13,0);p(14,0);p(15,0);p(16,0);p(17,0);	1321;391;345;703;385;415;1560;488;896;448;1025;415;424;568;368;1128;992;304;344;480;296;240;464;816;1320;368;488;233;2679;1904;296;279;1297;271;361;656;392;671;369;1608;280;448;671;
S99741740	hard_two_loops_0	19	381	p(9,7)p(10,7);p(11,7);p(12,7);p(12,6);p(12,5);p(12,4);p(12,3);p(12,2);p(12,1);p(13,1);p(14,1);p(15,1);p(16,1);p(17,1);	2406;1992;271;361;480;295;265;528;296;2360;352;296;448;1392;
S99741740	hard_hallway_1_rotate	20	396	p(10,4)p(10,3);p(10,2);p(10,1);p(10,0);p(9,0);p(8,0);p(7,0);p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(5,4);p(5,5);p(6,5);	2424;848;552;410;319;327;1215;1786;280;576;311;377;648;240;992;
S99741740	hard_hallway_0_copy	21	430	p(0,0)p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(6,1);p(6,0);p(6,1);p(6,2);p(6,3);p(6,4);p(6,5);p(6,6);p(5,6);p(4,6);p(4,5);p(4,6);p(5,6);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(6,0);p(7,0);p(8,0);p(9,0);p(10,0);p(11,0);p(12,0);p(12,1);p(12,2);	1507;1880;327;272;816;385;920;1168;1280;248;231;216;457;1831;345;480;320;3847;288;536;273;503;296;305;624;344;647;1200;720;960;385;751;1696;280;
S99741740	hard_two_loops_2	22	462	p(10,2)p(11,2);p(12,2);p(13,2);p(14,2);p(14,3);p(14,4);p(15,4);p(16,4);p(16,3);p(16,2);p(16,1);p(16,2);p(16,3);p(16,4);p(15,4);p(14,4);p(14,3);p(14,2);p(13,2);p(12,2);p(11,2);p(10,2);p(9,2);p(8,2);p(7,2);p(6,2);p(6,3);p(6,4);p(5,4);p(4,4);p(3,4);p(2,4);	71148;696;689;296;1087;440;305;1712;1304;479;560;1648;266;486;417;695;304;784;304;1944;256;783;529;752;320;400;1192;1975;281;304;960;344;
S99741740	hard_two_big_rooms_0	23	472	p(7,0)p(6,0);p(6,1);p(6,2);p(6,3);p(5,3);p(4,3);p(4,2);p(4,1);p(4,0);p(3,0);	1681;296;1688;359;609;880;1008;384;752;479;
S19126786	easy_labyrinth	1	6	p(0,2)p(1,2);p(2,2);p(3,2);p(4,2);p(4,1);p(4,0);	2182;504;408;416;945;368;
S19126786	easy_spider_1	2	13	p(2,3)p(2,4);p(2,5);p(2,6);p(1,6);p(0,6);p(0,5);p(0,4);	3508;431;355;1197;472;1033;352;
S19126786	easy_spider_3_copy	3	22	p(2,5)p(3,5);p(4,5);p(5,5);p(6,5);p(7,5);p(8,5);p(9,5);p(9,6);p(9,7);	5696;429;392;368;376;633;408;879;344;
S19126786	easy_large_loop_2_copy	4	53	p(0,0)p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(7,1);p(8,1);p(9,1);p(10,1);p(11,1);p(12,1);p(13,1);p(13,2);p(13,3);p(13,2);p(13,1);p(12,1);p(11,1);p(10,1);p(9,1);p(8,1);p(7,1);p(7,2);p(7,3);p(7,4);p(7,5);p(7,6);p(7,7);p(6,7);	1926;407;337;367;455;368;393;1526;1873;364;317;337;351;371;749;328;1039;344;442;447;1096;312;792;528;408;352;910;546;662;744;547;
S19126786	easy_spider_3	5	72	p(2,3)p(2,2);p(2,1);p(1,1);p(0,1);p(1,1);p(2,1);p(2,2);p(2,3);p(2,4);p(2,5);p(2,4);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,0);	1304;391;754;407;895;441;560;527;417;1080;753;335;416;344;688;353;695;320;328;
S19126786	easy_large_loop_1	6	79	p(0,4)p(1,4);p(2,4);p(3,4);p(4,4);p(5,4);p(6,4);p(6,3);	3219;407;416;368;648;376;712;
S19126786	easy_spider_2	7	101	p(4,5)p(3,5);p(2,5);p(1,5);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(6,3);p(6,4);p(7,4);	4996;468;407;432;689;353;327;328;407;489;504;361;801;430;824;343;336;368;409;391;352;490;
S19126786	easy_large_loop_2	8	122	p(0,0)p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(5,4);p(5,3);p(5,2);p(5,1);p(6,1);p(7,1);p(8,1);p(9,1);p(9,2);p(9,3);p(9,4);	1584;447;431;400;433;815;1104;336;329;774;769;305;359;305;391;329;392;472;600;319;353;
S19126786	medium_roomG_copy	9	143	p(6,3)p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(0,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(7,3);p(8,3);p(9,3);p(10,3);p(11,3);p(11,4);p(11,5);p(11,6);p(12,6);	2113;367;431;468;343;413;2015;481;474;422;400;370;378;348;376;441;439;1561;328;321;668;
S19126786	medium_roomG	10	162	p(3,3)p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(5,6);p(6,6);p(7,6);p(6,6);p(5,6);p(5,5);p(5,4);p(5,3);p(5,2);p(5,1);p(6,1);	1124;366;1104;1039;385;393;1247;344;288;761;920;951;411;558;424;345;382;368;1248;
S19126786	medium_library_rotate	11	169	p(2,1)p(3,1);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(3,3);	962;431;713;687;528;384;752;
S19126786	medium_cathedral_copy	12	204	p(4,4)p(5,4);p(6,4);p(7,4);p(8,4);p(8,3);p(8,2);p(8,1);p(8,0);p(9,0);p(10,0);p(9,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(8,5);p(8,6);p(8,7);p(8,8);p(8,7);p(8,6);p(8,5);p(8,4);p(7,4);p(6,4);p(5,4);p(4,4);p(3,4);p(2,4);p(1,4);p(0,4);p(0,5);p(0,6);p(0,7);	3967;487;535;425;2423;435;398;368;1016;401;606;425;568;329;343;384;474;357;360;911;682;391;297;399;384;474;1078;386;359;384;359;355;670;359;488;
S19126786	medium_cathedral	13	209	p(2,4)p(1,4);p(0,4);p(0,5);p(0,6);p(0,7);	2615;448;904;838;533;
S19126786	medium_library	14	224	p(1,3)p(1,2);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,4);p(6,3);p(6,2);p(6,1);p(6,0);p(7,0);	1075;526;600;416;392;376;560;552;624;3586;718;304;337;879;393;
S19126786	medium_cubicles	15	235	p(0,0)p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(4,5);p(5,5);p(5,6);	1116;455;447;1368;1545;447;400;640;432;1649;928;
S19126786	hard_two_big_rooms_0	16	245	p(7,0)p(6,0);p(6,1);p(6,2);p(6,3);p(5,3);p(4,3);p(4,2);p(4,1);p(4,0);p(3,0);	2652;399;408;392;584;400;1040;368;392;834;
S19126786	hard_hallway_0_copy	17	271	p(0,0)p(0,1);p(0,2);p(0,3);p(0,4);p(0,5);p(0,6);p(1,6);p(2,6);p(3,6);p(4,6);p(5,6);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(6,0);p(7,0);p(8,0);p(9,0);p(10,0);p(11,0);p(12,0);p(12,1);p(12,2);	3217;542;568;392;408;328;529;455;1024;400;384;392;5930;592;551;352;360;344;552;575;457;616;399;450;1326;457;
S19126786	hard_hallway_0	18	281	p(14,5)p(14,4);p(14,3);p(14,2);p(14,1);p(14,0);p(13,0);p(12,0);p(12,1);p(12,2);p(12,3);	1906;431;367;353;351;521;393;864;423;423;
S19126786	hard_hallway_1	19	304	p(4,0)p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(7,3);p(7,4);p(7,5);p(7,6);p(7,7);p(7,8);p(7,9);p(6,9);p(5,9);p(4,9);p(3,9);p(2,9);p(1,9);p(0,9);p(0,8);p(0,7);p(0,6);p(1,6);	4899;368;392;799;336;584;392;665;495;400;384;490;559;560;663;1513;687;384;400;1033;367;360;648;
S19126786	hard_hallway_1_rotate	20	319	p(10,4)p(10,3);p(10,2);p(10,1);p(10,0);p(10,1);p(10,2);p(10,3);p(9,3);p(8,3);p(7,3);p(6,3);p(5,3);p(5,4);p(5,5);p(6,5);	5845;398;384;352;624;392;440;832;983;386;650;672;481;444;697;
S19126786	hard_two_loops_2	21	349	p(10,2)p(11,2);p(12,2);p(13,2);p(14,2);p(14,3);p(14,4);p(15,4);p(16,4);p(16,3);p(16,2);p(16,3);p(16,4);p(15,4);p(14,4);p(14,3);p(14,2);p(13,2);p(12,2);p(11,2);p(10,2);p(9,2);p(8,2);p(7,2);p(6,2);p(6,3);p(6,4);p(5,4);p(4,4);p(3,4);p(2,4);	1827;439;504;400;695;349;595;680;392;345;823;352;464;361;408;335;417;400;419;364;424;397;372;545;1032;407;591;425;383;385;
S19126786	hard_two_big_rooms_1	22	360	p(9,3)p(10,3);p(11,3);p(12,3);p(12,2);p(12,1);p(12,0);p(13,0);p(14,0);p(15,0);p(16,0);p(17,0);	2279;366;775;1817;344;385;863;353;446;466;431;
S19126786	hard_two_loops_0	23	390	p(9,7)p(8,7);p(7,7);p(6,7);p(6,6);p(6,5);p(6,4);p(6,3);p(6,2);p(6,1);p(5,1);p(4,1);p(4,2);p(4,3);p(4,2);p(4,1);p(5,1);p(6,1);p(6,0);p(7,0);p(8,0);p(9,0);p(10,0);p(11,0);p(12,0);p(12,1);p(13,1);p(14,1);p(15,1);p(16,1);p(17,1);	3377;743;544;2585;391;353;368;360;398;728;408;824;402;814;329;400;359;417;416;335;370;399;392;492;884;575;393;346;334;392;
S11072898	easy_labyrinth	1	6	p(0,2)p(1,2);p(2,2);p(3,2);p(4,2);p(4,1);p(4,0);	2917;609;434;467;1130;647;
S11072898	easy_large_loop_1	2	21	p(0,4)p(0,5);p(0,6);p(0,7);p(0,8);p(0,7);p(0,6);p(0,5);p(0,4);p(1,4);p(2,4);p(3,4);p(4,4);p(5,4);p(6,4);p(6,3);	3219;631;463;425;1696;390;393;393;2407;483;397;833;1282;467;1083;
S11072898	easy_spider_1	3	28	p(2,3)p(2,4);p(2,5);p(2,6);p(1,6);p(0,6);p(0,5);p(0,4);	3053;504;912;1089;457;1183;614;
S11072898	easy_spider_2	4	50	p(4,5)p(3,5);p(2,5);p(1,5);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(6,3);p(6,4);p(7,4);	2914;464;378;407;1472;391;392;464;731;437;609;624;1967;544;955;677;792;627;454;569;478;907;
S11072898	easy_large_loop_2_copy	5	83	p(0,0)p(1,0);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(7,1);p(8,1);p(9,1);p(10,1);p(11,1);p(12,1);p(13,1);p(13,2);p(13,3);p(12,3);p(13,3);p(13,2);p(13,1);p(12,1);p(11,1);p(10,1);p(9,1);p(8,1);p(7,1);p(7,2);p(7,3);p(7,4);p(7,5);p(7,6);p(7,7);p(6,7);	4780;912;530;570;478;471;527;2040;2706;466;604;520;490;637;1345;385;569;1207;510;506;400;422;417;442;583;513;607;519;473;600;608;457;658;
S11072898	easy_spider_3_copy	6	108	p(2,5)p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);p(1,0);p(0,0);p(0,1);p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(5,5);p(6,5);p(7,5);p(8,5);p(9,5);p(9,6);p(9,7);	4845;544;512;428;435;830;572;580;1293;394;564;621;416;642;535;1303;648;530;448;455;448;912;528;1530;559;
S11072898	easy_spider_3	7	115	p(2,3)p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(6,0);	2767;632;809;591;1144;480;1135;
S11072898	easy_large_loop_2	8	136	p(0,0)p(0,1);p(0,2);p(0,3);p(0,4);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(5,5);p(5,4);p(5,3);p(5,2);p(5,1);p(6,1);p(7,1);p(8,1);p(9,1);p(9,2);p(9,3);p(9,4);	4931;483;463;486;556;1737;466;498;364;461;773;505;391;1256;688;487;951;557;620;485;522;
S11072898	medium_cathedral	9	143	p(2,4)p(1,4);p(0,4);p(0,3);p(0,4);p(0,5);p(0,6);p(0,7);	3860;463;656;810;551;519;648;
S11072898	medium_library	10	152	p(1,3)p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);p(7,1);p(7,0);	2989;487;856;593;695;1304;552;648;1080;
S11072898	medium_roomG_copy	11	179	p(6,3)p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(7,3);p(8,3);p(9,3);p(10,3);p(11,3);p(11,2);p(11,1);p(12,1);p(13,1);p(12,1);p(11,1);p(11,2);p(11,3);p(11,4);p(11,5);p(11,6);p(12,6);	2846;485;576;465;399;1818;359;498;486;630;480;429;535;454;528;1394;661;1595;583;1184;465;655;479;832;483;491;802;
S11072898	medium_roomG	12	188	p(3,3)p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(6,1);	2117;523;1342;497;497;784;1248;519;953;
S11072898	medium_cubicles	13	199	p(0,0)p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(4,5);p(5,5);p(5,6);	4684;655;686;600;2618;516;580;998;721;2455;1049;
S11072898	medium_library_rotate	14	208	p(2,1)p(3,1);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(3,3);	2143;590;1153;482;744;547;505;1183;729;
S11072898	medium_cathedral_copy	15	243	p(4,4)p(5,4);p(6,4);p(7,4);p(8,4);p(8,5);p(8,6);p(8,7);p(8,8);p(8,7);p(8,6);p(8,5);p(8,4);p(8,3);p(8,2);p(8,1);p(8,0);p(9,0);p(10,0);p(9,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(7,4);p(6,4);p(5,4);p(4,4);p(3,4);p(2,4);p(1,4);p(0,4);p(0,5);p(0,6);p(0,7);	3749;582;515;878;655;897;488;568;3593;584;576;624;510;498;870;744;1649;633;1832;518;1031;531;629;484;622;911;510;539;552;559;433;663;1609;638;658;
S11072898	hard_two_big_rooms_1	16	286	p(9,3)p(8,3);p(7,3);p(6,3);p(6,2);p(6,1);p(6,0);p(5,0);p(4,0);p(4,1);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);p(1,0);p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(4,1);p(4,0);p(5,0);p(6,0);p(6,1);p(6,2);p(6,3);p(7,3);p(8,3);p(9,3);p(10,3);p(11,3);p(12,3);p(12,2);p(12,1);p(12,0);p(13,0);p(14,0);p(15,0);p(16,0);p(17,0);	22191;676;712;856;584;761;2399;623;1065;576;1216;609;608;599;743;618;829;570;586;473;437;441;596;669;503;543;544;464;487;577;560;972;571;446;459;874;590;460;1510;535;495;401;541;
